wall_time,sim_time,elapsed_s,panther/cmd_vel_nav_hz,panther/cmd_vel_nav_jitter_ms,panther/cmd_vel_nav_sim_hz,panther/cmd_vel_nav_sim_jitter_ms,panther/amcl_pose_hz,panther/amcl_pose_jitter_ms,panther/amcl_pose_sim_hz,panther/amcl_pose_sim_jitter_ms,panther/plan_hz,panther/plan_jitter_ms,panther/plan_sim_hz,panther/plan_sim_jitter_ms,panther/local_costmap_hz,panther/local_costmap_jitter_ms,panther/local_costmap_sim_hz,panther/local_costmap_sim_jitter_ms,panther/velodyne_filtered_hz,panther/velodyne_filtered_jitter_ms,panther/velodyne_filtered_sim_hz,panther/velodyne_filtered_sim_jitter_ms,panther/path_length_m,panther2/cmd_vel_nav_hz,panther2/cmd_vel_nav_jitter_ms,panther2/cmd_vel_nav_sim_hz,panther2/cmd_vel_nav_sim_jitter_ms,panther2/amcl_pose_hz,panther2/amcl_pose_jitter_ms,panther2/amcl_pose_sim_hz,panther2/amcl_pose_sim_jitter_ms,panther2/plan_hz,panther2/plan_jitter_ms,panther2/plan_sim_hz,panther2/plan_sim_jitter_ms,panther2/local_costmap_hz,panther2/local_costmap_jitter_ms,panther2/local_costmap_sim_hz,panther2/local_costmap_sim_jitter_ms,panther2/velodyne_filtered_hz,panther2/velodyne_filtered_jitter_ms,panther2/velodyne_filtered_sim_hz,panther2/velodyne_filtered_sim_jitter_ms,panther2/path_length_m,panther3/cmd_vel_nav_hz,panther3/cmd_vel_nav_jitter_ms,panther3/cmd_vel_nav_sim_hz,panther3/cmd_vel_nav_sim_jitter_ms,panther3/amcl_pose_hz,panther3/amcl_pose_jitter_ms,panther3/amcl_pose_sim_hz,panther3/amcl_pose_sim_jitter_ms,panther3/plan_hz,panther3/plan_jitter_ms,panther3/plan_sim_hz,panther3/plan_sim_jitter_ms,panther3/local_costmap_hz,panther3/local_costmap_jitter_ms,panther3/local_costmap_sim_hz,panther3/local_costmap_sim_jitter_ms,panther3/velodyne_filtered_hz,panther3/velodyne_filtered_jitter_ms,panther3/velodyne_filtered_sim_hz,panther3/velodyne_filtered_sim_jitter_ms,panther3/path_length_m
1788357060.427,180.000,173.6,9.99,7.00,16.70,9.26,1.49,13.07,2.50,0.00,0.97,0.00,1.62,12.36,1.00,0.00,1.68,7.54,6.55,166.04,10.56,99.86,8.978,10.05,3.07,16.77,7.78,1.49,3.09,2.50,0.00,0.96,0.00,1.60,4.99,1.01,0.00,1.67,9.98,6.55,166.16,10.56,99.86,20.894,10.01,3.20,16.73,7.62,1.49,12.48,2.50,0.00,0.96,0.00,1.64,10.50,1.00,0.44,1.67,16.44,6.55,165.88,10.56,99.86,13.425
1788357062.142,181.000,175.3,10.03,7.87,17.01,8.94,1.48,0.61,2.50,0.00,0.95,0.00,1.66,17.28,1.00,0.88,1.71,11.47,6.44,168.99,10.56,99.86,8.155,10.00,3.03,17.08,7.74,1.48,35.71,2.50,0.00,0.96,0.00,1.63,3.77,1.00,3.78,1.70,14.24,6.44,169.40,10.56,99.86,20.143,10.00,2.98,16.98,8.37,1.48,4.10,2.50,0.00,0.91,0.00,1.60,13.06,1.00,0.06,1.70,8.64,6.44,168.70,10.56,99.86,12.499
1788357063.851,182.000,177.0,10.08,13.74,17.10,10.76,1.47,26.52,2.50,0.00,0.98,0.00,1.65,19.14,0.98,0.00,1.70,12.36,6.32,173.01,10.56,99.86,7.772,10.00,6.66,17.17,8.63,1.48,38.97,2.50,0.00,0.96,0.00,1.63,0.00,1.00,0.00,1.71,12.36,6.32,173.42,10.56,99.86,19.642,10.02,1.49,17.14,7.58,1.47,36.63,2.50,0.00,0.97,0.00,1.61,16.44,1.00,1.40,1.71,6.53,6.32,160.73,10.56,99.86,11.671
1788357065.561,183.000,178.7,10.02,9.03,17.17,10.94,1.47,6.40,2.50,0.00,0.97,0.00,1.65,18.57,1.01,14.84,1.71,11.78,6.52,167.09,10.56,99.86,6.972,10.08,5.67,17.07,9.35,1.78,152.20,2.78,80.00,0.95,0.00,1.64,4.99,1.00,0.00,1.71,5.66,6.52,166.86,10.56,99.86,18.774,10.01,1.10,17.03,7.68,1.47,7.48,2.50,0.00,0.97,0.00,1.64,10.50,1.00,0.58,1.71,1.89,6.51,166.63,10.56,99.86,11.205
1788357067.268,184.000,180.4,10.00,4.23,17.10,9.94,1.48,3.96,2.50,0.00,0.97,0.00,1.63,11.47,1.00,1.18,1.70,6.53,6.52,165.82,10.56,99.86,6.172,9.90,4.20,17.12,8.24,2.35,147.33,3.33,100.00,0.96,0.00,1.62,10.50,1.00,0.58,1.70,8.22,6.55,166.26,10.56,99.86,17.814,10.00,1.08,16.94,8.18,1.47,8.32,2.50,0.00,0.98,0.00,1.64,3.77,1.00,0.00,1.69,3.27,6.55,165.97,10.56,99.86,10.366
1788357068.961,185.000,182.1,10.00,7.15,17.07,9.84,1.48,18.34,2.50,0.00,0.98,0.00,1.64,18.18,1.00,0.00,1.72,13.60,6.38,169.45,10.56,99.86,5.773,9.99,5.54,17.08,7.74,1.48,17.07,2.78,80.00,0.95,0.00,1.62,14.24,1.00,0.00,1.71,14.97,6.37,170.28,10.56,99.86,17.374,9.99,0.74,16.94,8.18,1.49,16.99,2.50,0.00,0.97,0.00,1.66,14.24,1.00,0.00,1.71,20.40,6.37,169.96,10.56,99.86,9.546
1788357070.708,186.000,183.9,10.02,12.23,17.21,10.73,1.41,7.07,2.50,0.00,0.97,0.00,1.70,3.27,1.00,0.00,1.73,9.98,6.29,173.27,10.56,99.86,4.976,10.02,4.03,17.24,8.13,1.41,5.07,2.50,0.00,0.96,0.00,1.67,3.27,1.00,0.00,1.73,11.47,6.28,172.51,10.56,99.86,16.699,10.01,0.91,17.24,8.53,1.41,5.36,2.50,0.00,0.97,0.00,1.67,13.20,1.00,0.04,1.75,22.63,6.29,172.92,10.56,99.86,9.122
1788357072.431,187.000,185.6,10.01,4.91,17.45,9.64,1.44,3.59,2.50,0.00,0.98,0.00,1.69,3.77,1.00,9.58,1.73,3.77,6.36,171.48,10.56,99.86,4.226,10.00,6.20,17.35,7.89,1.46,14.33,2.50,0.00,0.96,0.00,1.67,0.00,1.00,4.58,1.73,1.89,6.36,170.23,10.56,99.86,16.153,10.00,0.92,17.35,8.57,1.44,11.20,2.50,0.00,0.95,0.00,1.69,5.66,1.00,0.00,1.76,18.86,6.36,170.59,10.56,99.86,8.324
1788357074.161,188.000,187.3,10.03,6.30,17.28,8.85,1.42,1.81,2.50,0.00,0.96,0.00,1.69,3.77,1.00,4.12,1.74,5.66,6.38,169.84,10.56,99.86,3.822,9.96,5.50,17.28,7.53,1.44,37.13,2.22,86.60,0.93,0.00,1.67,1.89,1.00,0.00,1.72,5.66,6.38,170.98,10.56,99.86,15.819,9.99,4.44,17.21,8.36,1.42,0.42,2.50,0.00,0.98,0.00,1.66,13.60,1.00,0.84,1.74,13.20,6.38,170.48,10.56,99.86,7.469
1788357075.926,189.000,189.1,10.02,10.14,17.45,9.69,2.10,168.10,3.12,97.98,0.97,0.00,1.69,13.60,0.99,0.00,1.74,5.66,6.24,173.91,10.56,99.86,2.953,10.01,8.59,17.42,7.32,1.41,12.24,2.50,0.00,0.98,0.00,1.67,34.41,0.99,0.00,1.74,11.47,6.23,174.56,10.56,99.86,15.225,10.00,1.21,17.45,8.27,1.40,3.06,2.50,0.00,0.98,0.00,1.67,19.14,1.00,0.43,1.72,3.77,6.23,173.98,10.56,99.86,7.082
1788357077.663,190.000,190.8,10.01,6.47,17.60,9.79,2.91,13.20,4.38,69.99,0.97,0.00,1.70,5.66,1.00,0.63,1.73,4.99,6.32,171.44,10.56,99.86,1.876,10.04,5.44,17.60,7.25,1.43,9.88,2.50,0.00,0.97,0.00,1.71,17.99,1.01,0.31,1.75,8.22,6.32,171.46,10.56,99.86,14.453,9.99,1.32,17.45,8.61,1.47,2.29,2.50,0.00,0.96,0.00,1.70,14.97,1.00,0.00,1.74,13.06,6.32,170.44,10.56,99.86,6.311
1788357079.420,191.000,192.6,9.98,7.15,17.45,9.34,1.38,15.02,3.33,100.00,0.98,0.00,1.70,3.77,1.00,0.00,1.76,6.80,6.20,175.11,10.56,99.86,1.424,10.01,6.39,17.54,8.83,2.25,146.09,3.33,100.00,0.97,0.00,1.69,8.64,1.00,0.00,1.77,9.43,6.20,175.63,10.56,99.86,14.009,10.00,1.60,17.45,7.98,1.39,15.70,2.50,0.00,0.96,0.00,1.72,21.25,1.00,0.00,1.76,23.17,6.20,175.39,10.56,99.86,5.522
1788357081.192,192.000,194.4,9.95,10.24,17.57,9.89,1.45,28.42,2.50,0.00,0.97,0.00,1.72,16.44,1.00,3.20,1.76,4.99,6.33,171.51,10.56,99.86,0.616,10.02,6.31,17.61,9.50,1.72,164.27,3.33,100.00,0.97,0.00,1.71,8.64,1.00,6.55,1.76,11.47,5.18,171.71,9.44,99.83,13.093,10.00,0.98,17.71,7.27,2.90,20.19,3.89,90.35,0.98,0.00,1.72,17.28,1.00,0.20,1.76,23.17,6.33,171.84,10.56,99.86,4.612
1788357082.913,193.000,196.1,10.02,8.35,17.35,9.99,0.98,0.00,1.87,94.28,0.98,0.00,1.71,18.57,1.00,4.17,1.74,6.80,6.40,169.11,10.56,99.86,0.312,10.10,6.06,17.45,8.98,1.46,13.02,2.50,0.00,0.96,0.00,1.69,13.06,1.00,0.00,1.73,6.80,6.39,169.32,9.44,99.83,12.101,9.98,0.89,17.49,8.43,1.75,166.95,3.89,90.35,0.97,0.00,1.67,9.98,1.00,0.21,1.72,8.64,6.39,168.89,10.56,99.86,4.174
1788357084.679,194.000,197.8,10.02,3.12,17.49,7.97,0.56,0.00,1.25,200.00,0.97,0.00,1.69,13.60,1.00,0.00,1.74,6.53,6.13,176.84,10.56,99.86,0.221,10.00,1.85,17.38,8.95,1.44,13.92,2.50,0.00,0.97,0.00,1.67,7.54,1.00,0.00,1.74,5.66,6.13,177.17,10.56,99.86,11.697,10.00,2.14,17.53,9.47,1.38,34.79,2.50,0.00,0.97,0.00,1.69,14.97,1.00,0.00,1.74,1.89,6.13,177.53,10.56,99.86,3.397
1788357086.459,195.000,199.6,10.00,7.15,17.71,8.43,1.14,150.58,2.00,100.00,0.98,0.00,1.72,10.50,0.98,0.00,1.76,3.27,6.26,174.13,10.56,99.86,0.241,9.99,8.48,17.75,10.49,1.42,16.32,2.50,0.00,0.98,0.00,1.73,13.60,0.98,0.00,1.76,5.66,6.26,173.59,10.56,99.86,10.898,9.98,1.43,17.71,9.31,1.42,58.15,2.50,0.00,0.99,0.00,1.75,18.18,1.00,0.00,1.78,16.11,6.26,174.15,10.56,99.86,2.570
1788357088.184,196.000,201.3,10.06,4.19,17.60,9.39,1.72,207.36,2.86,86.60,0.97,0.00,1.73,19.69,1.01,13.14,1.76,26.20,6.30,171.18,10.56,99.86,0.171,10.00,7.77,17.57,10.03,1.12,172.84,2.22,86.60,0.96,0.00,1.69,15.43,1.01,9.55,1.76,24.94,6.30,160.24,10.56,99.86,10.333,9.99,6.18,17.53,7.34,1.45,0.96,2.50,0.00,0.97,0.00,1.73,20.74,1.00,0.00,1.76,24.66,6.30,159.97,10.56,99.86,2.053
1788357089.994,197.000,203.2,10.00,5.93,17.61,9.06,2.25,152.20,3.75,94.28,0.98,0.00,1.70,13.20,1.00,5.64,1.78,27.19,6.15,176.89,10.56,99.86,0.100,9.97,5.40,17.64,7.37,2.11,167.11,2.86,165.83,0.97,0.00,1.70,16.76,1.00,5.48,1.78,27.39,6.15,176.82,10.56,99.86,9.866,10.00,3.43,17.71,7.01,1.42,3.02,2.50,0.00,0.98,0.00,1.70,14.97,1.00,1.87,1.76,24.07,6.15,176.90,10.56,99.86,1.096
1788357091.799,198.000,205.0,10.24,23.28,18.22,13.39,1.65,166.52,3.75,94.28,1.64,421.29,2.17,221.94,1.00,0.00,1.79,12.36,6.05,180.24,10.56,99.86,27.572,10.00,3.67,18.07,9.21,1.67,166.59,3.13,97.98,0.97,0.00,1.71,9.80,0.99,0.00,1.79,13.20,6.05,178.93,10.56,99.86,9.533,9.99,1.38,18.11,8.53,1.43,46.52,2.50,0.00,0.97,0.00,1.77,14.97,1.00,1.14,1.78,16.76,6.05,179.46,10.56,99.86,0.433
1788357093.550,199.000,206.7,10.00,3.64,17.89,12.99,2.82,10.59,3.89,90.35,0.95,0.00,2.14,227.88,1.00,0.00,1.78,26.60,6.24,173.93,10.56,99.86,27.435,10.00,2.07,17.75,10.62,1.41,1.59,2.50,0.00,0.97,0.00,1.73,27.39,0.99,0.00,1.79,25.51,6.25,174.28,10.56,99.86,8.836,10.02,4.04,17.75,9.04,0.97,0.00,1.88,94.28,0.99,0.00,1.76,17.99,0.98,0.00,1.76,33.36,6.22,173.60,10.56,99.86,0.191
1788357095.359,200.000,208.5,10.01,3.09,17.82,7.74,1.67,168.13,3.89,90.35,0.94,0.00,1.66,27.39,1.00,2.11,1.76,14.73,6.12,177.85,10.56,99.86,26.724,10.00,2.98,17.75,9.34,1.41,29.17,2.50,0.00,0.97,0.00,1.73,19.96,1.00,4.57,1.76,11.47,6.12,177.95,10.56,99.86,8.086,10.03,2.57,17.75,9.44,2.79,0.00,1.67,326.60,0.97,0.00,1.74,8.64,1.01,12.09,1.77,23.17,6.12,176.98,10.56,99.86,0.050
1788357097.224,201.000,210.4,10.01,10.56,18.48,11.05,1.33,25.25,2.50,0.00,0.94,0.00,1.70,6.80,1.00,0.00,1.82,23.63,5.92,183.84,10.56,99.86,26.327,10.00,2.72,18.26,8.16,1.33,19.99,2.50,0.00,0.97,0.00,1.79,10.50,1.00,0.75,1.82,20.40,5.92,183.66,10.56,99.86,7.286,9.99,2.03,18.26,8.94,2.70,15.40,5.00,0.00,0.97,0.00,1.77,4.99,1.00,0.32,1.85,16.33,5.92,182.53,10.56,99.86,0.000
1788357099.007,202.000,212.2,10.01,2.87,18.26,11.07,1.37,45.31,2.50,0.00,0.94,0.00,1.72,20.74,1.00,0.00,1.84,19.96,6.14,176.78,10.56,99.86,25.653,9.99,8.07,18.22,6.97,1.37,51.33,2.50,0.00,0.97,0.00,1.79,9.98,1.00,0.00,1.85,15.43,6.14,177.31,10.56,99.86,6.956,10.02,4.28,18.26,7.82,2.79,27.47,5.00,0.00,0.98,0.00,1.77,26.73,1.00,1.37,1.83,22.94,6.14,177.17,10.56,99.86,0.050
1788357100.894,203.000,214.1,10.00,1.93,18.26,8.53,1.34,12.63,2.50,0.00,0.95,0.00,1.72,25.51,1.00,5.33,1.82,17.99,5.90,184.42,10.56,99.86,25.073,10.00,6.18,18.37,8.45,1.33,19.37,2.50,0.00,0.96,0.00,1.77,22.23,0.99,0.00,1.82,19.69,5.90,184.37,10.56,99.86,6.227,10.43,22.72,18.69,12.21,2.15,152.44,4.44,66.14,1.28,250.76,2.05,140.07,0.98,0.00,1.81,16.11,5.90,184.27,10.56,99.86,24.521
1788357102.746,204.000,215.9,10.00,4.27,18.65,8.34,1.33,16.23,2.50,0.00,0.96,0.00,1.79,15.43,0.99,0.00,1.88,3.77,5.89,185.32,10.56,99.86,24.560,10.03,8.29,18.69,11.17,1.32,16.67,2.50,0.00,0.97,0.00,1.83,8.22,0.98,0.00,1.88,7.54,5.90,184.59,10.56,99.86,5.530,10.01,1.27,19.04,12.04,2.65,25.24,4.44,66.14,0.96,0.00,2.06,137.44,1.01,11.66,1.88,9.43,5.89,185.19,10.56,99.86,24.130
1788357104.506,205.000,217.7,10.00,6.59,18.11,9.42,1.42,10.47,2.50,0.00,0.94,0.00,1.76,12.36,1.00,5.09,1.82,22.86,6.17,176.29,10.56,99.86,24.141,9.99,0.86,18.11,10.87,1.42,11.66,2.50,0.00,0.98,0.00,1.76,26.20,1.01,10.21,1.82,18.18,6.17,176.38,10.56,99.86,4.827,10.00,6.61,18.07,8.19,1.42,8.72,3.33,100.00,0.96,0.00,1.74,28.16,1.00,0.00,1.82,17.28,6.17,174.11,10.56,99.86,23.281
1788357106.351,206.000,219.5,10.00,7.50,18.08,9.44,1.36,18.98,2.50,0.00,0.94,0.00,1.72,12.36,1.00,1.62,1.79,22.23,6.02,180.85,10.56,99.86,23.452,10.00,2.35,18.04,10.03,1.36,20.10,2.50,0.00,0.98,0.00,1.76,21.75,1.00,0.00,1.79,23.63,6.02,180.64,10.56,99.86,4.226,10.00,1.14,18.07,8.97,1.36,20.71,2.50,0.00,0.97,0.00,1.73,24.07,1.00,0.00,1.79,16.97,6.02,180.92,10.56,99.86,22.778
1788357108.255,207.000,221.4,9.95,4.30,18.65,8.29,1.34,34.60,2.50,0.00,0.96,0.00,1.76,13.60,1.00,12.35,1.88,4.99,5.77,189.46,10.56,99.86,22.722,9.98,6.04,18.76,10.56,1.35,37.22,2.50,0.00,0.97,0.00,1.79,6.80,1.00,8.88,1.88,6.53,5.78,189.01,10.56,99.86,3.868,10.00,1.22,18.57,8.95,1.35,34.38,2.50,0.00,0.96,0.00,1.79,5.66,1.00,0.77,1.87,9.98,5.80,188.73,10.56,99.86,22.050
1788357110.060,208.000,223.2,10.00,6.78,18.57,8.50,1.37,30.71,2.50,0.00,0.96,0.00,1.76,13.60,1.01,7.54,1.88,4.99,6.07,179.28,10.56,99.86,22.093,10.00,10.76,18.54,9.37,1.37,26.08,2.50,0.00,0.97,0.00,1.80,22.86,1.00,4.68,1.88,4.99,6.06,177.80,10.56,99.86,3.065,9.98,2.97,18.54,9.74,1.36,38.13,2.50,0.00,0.96,0.00,1.79,21.00,0.99,0.00,1.85,22.86,6.05,179.01,10.56,99.86,21.251
1788357111.955,209.000,225.1,10.00,4.84,18.40,9.21,1.33,9.88,2.50,0.00,0.95,0.00,1.76,13.60,1.00,0.00,1.85,21.75,5.91,183.84,10.56,99.86,21.781,10.01,3.19,18.60,9.35,1.33,12.56,2.50,0.00,0.97,0.00,1.79,12.36,1.00,0.00,1.86,22.23,5.90,183.81,10.56,99.86,2.140,10.00,1.31,18.33,10.46,1.33,12.70,2.50,0.00,0.94,0.00,1.75,16.76,1.00,12.49,1.85,21.75,5.90,184.68,10.56,99.86,20.566
1788357113.865,210.000,227.0,10.04,4.32,19.08,9.83,1.28,13.51,2.50,0.00,0.97,0.00,1.82,1.89,0.99,0.00,1.93,3.77,5.68,191.08,10.56,99.86,21.112,9.97,4.97,19.07,9.47,1.28,7.76,2.50,0.00,0.97,0.00,1.87,9.43,0.98,0.00,1.92,3.77,5.68,191.88,10.56,99.86,1.314,10.00,1.02,19.08,10.69,1.28,14.95,2.50,0.00,0.95,0.00,1.83,13.20,1.00,14.37,1.90,1.89,5.68,191.39,10.56,99.86,19.923
1788357115.692,211.000,228.9,10.01,8.26,18.72,10.15,1.36,3.70,2.50,0.00,0.96,0.00,1.79,13.20,1.00,9.29,1.87,14.24,5.95,183.33,10.56,99.86,20.343,10.00,4.90,18.72,8.73,1.36,4.61,2.50,0.00,0.97,0.00,1.82,15.43,1.00,7.91,1.86,9.43,5.95,182.02,10.56,99.86,0.433,10.01,0.78,18.57,8.80,1.36,2.07,2.50,0.00,0.98,0.00,1.81,18.57,1.00,0.00,1.89,7.54,5.95,181.95,10.56,99.86,19.527
1788357117.633,212.000,230.8,10.00,2.13,18.76,12.58,1.33,35.03,2.50,0.00,0.96,0.00,1.76,6.80,1.00,0.50,1.86,17.99,5.82,185.34,10.56,99.86,19.598,10.03,5.80,18.80,8.52,1.06,226.57,2.22,86.60,0.97,0.00,1.83,16.44,1.00,3.72,1.87,20.40,5.84,185.49,10.56,99.86,0.071,10.01,3.01,18.76,8.78,1.32,35.07,2.50,0.00,0.98,0.00,1.79,23.63,1.00,0.00,1.86,17.99,5.84,185.67,10.56,99.86,18.777
1788357119.585,213.000,232.7,9.99,3.49,19.51,11.49,1.28,45.18,2.50,0.00,0.96,0.00,1.86,16.11,0.83,0.00,1.85,41.48,5.54,193.97,10.56,99.86,18.877,10.03,2.51,19.43,8.27,2.04,162.61,3.12,160.00,0.98,0.00,1.90,16.44,0.83,0.00,1.85,41.61,5.54,195.47,10.56,99.86,0.050,10.00,2.54,19.43,10.27,1.25,58.19,2.50,0.00,0.97,0.00,1.90,1.89,0.83,0.00,1.85,41.61,5.54,196.63,10.56,99.86,18.034
1788357121.408,214.000,234.6,10.04,2.21,18.88,8.08,1.33,2.09,2.50,0.00,0.96,0.00,1.87,12.36,1.00,1.18,1.78,29.63,5.92,183.30,10.56,99.86,18.477,10.00,3.52,18.92,8.27,2.69,7.85,5.00,0.00,0.97,0.00,1.88,16.11,1.00,0.80,1.78,29.63,5.92,182.85,10.56,99.86,0.100,10.02,3.30,18.95,10.14,1.35,19.46,2.50,0.00,0.96,0.00,1.84,13.06,1.00,0.56,1.79,29.93,5.92,183.21,10.56,99.86,17.305
1788357123.363,215.000,236.5,10.00,3.39,18.88,8.34,1.29,14.77,2.50,0.00,0.96,0.00,1.79,26.40,0.99,0.00,1.89,18.86,5.81,187.66,10.56,99.86,17.647,10.00,6.50,18.84,10.00,2.64,20.25,5.00,0.00,0.99,0.00,1.84,27.90,1.00,0.00,1.90,21.00,5.81,186.77,10.56,99.86,0.100,10.00,0.80,18.95,8.15,1.61,176.42,2.78,80.00,0.98,0.00,1.82,16.97,1.00,3.54,1.88,13.60,5.80,187.37,10.56,99.86,16.490
1788357125.301,216.000,238.5,9.96,2.75,19.43,10.31,1.25,16.91,2.50,0.00,0.96,0.00,1.90,1.89,0.84,0.00,1.82,45.25,5.54,196.96,10.56,99.86,17.023,10.34,23.55,19.78,12.53,1.51,193.59,3.89,90.35,1.06,136.21,2.09,51.88,0.84,0.00,1.83,47.25,5.54,196.91,10.56,99.86,15.270,10.00,1.60,19.59,8.53,1.27,14.88,2.78,80.00,0.97,0.00,1.90,11.47,0.83,0.00,1.83,32.22,5.54,196.39,10.56,99.86,15.734
1788357127.149,217.000,240.3,9.93,5.53,18.84,10.34,1.35,37.81,2.50,0.00,0.96,0.00,1.82,21.25,1.02,0.00,1.78,37.14,5.94,182.96,10.56,99.86,16.386,10.01,2.81,19.23,12.17,1.62,180.03,3.12,97.98,0.96,0.00,1.80,27.39,1.01,0.00,1.78,34.92,5.94,182.56,10.56,99.86,14.488,9.99,3.03,18.76,9.44,1.63,184.33,2.78,80.00,0.94,0.00,1.88,14.24,1.00,0.00,1.80,26.40,5.95,182.59,10.56,99.86,15.334
1788357129.164,218.000,242.3,10.08,6.11,19.27,9.15,1.27,20.79,2.50,0.00,0.97,0.00,1.88,31.72,0.82,0.00,1.84,23.63,5.50,197.24,10.56,99.86,15.871,10.01,5.18,19.35,8.63,1.27,29.70,2.78,80.00,0.96,0.00,1.87,32.66,0.83,0.00,1.82,19.87,5.00,198.83,10.56,99.86,13.741,10.01,2.59,19.31,10.18,1.27,22.06,2.78,80.00,0.97,0.00,1.82,28.16,0.83,0.00,1.80,26.40,5.00,197.87,10.56,99.86,14.511
1788357131.150,219.000,244.3,9.99,10.92,20.04,9.08,1.26,17.99,2.50,0.00,0.97,0.00,1.92,22.86,0.99,0.00,1.77,30.35,5.56,196.93,10.56,99.86,15.213,9.96,2.44,19.98,8.49,1.26,22.49,2.50,0.00,0.97,0.00,1.92,23.55,1.00,0.00,1.78,35.83,5.55,196.52,10.56,99.86,12.961,10.00,2.86,20.08,9.03,1.26,21.16,2.50,0.00,0.97,0.00,1.94,14.97,1.00,0.00,1.77,29.63,5.55,196.92,10.56,99.86,13.811
1788357133.005,220.000,246.2,10.05,11.79,19.08,8.04,1.33,27.98,2.50,0.00,0.96,0.00,1.80,14.97,1.01,0.79,1.89,13.60,5.90,183.94,10.56,99.86,14.730,10.00,2.66,19.19,8.87,1.33,31.62,2.50,0.00,0.96,0.00,1.81,16.33,1.00,1.54,1.90,15.43,5.90,184.60,10.56,99.86,12.199,10.01,1.53,19.19,9.34,1.33,37.61,2.50,0.00,0.98,0.00,1.86,13.60,1.00,0.00,1.87,19.14,5.91,183.97,10.56,99.86,13.058
1788357135.119,221.000,248.3,10.01,7.89,19.98,10.08,1.20,0.77,2.50,0.00,0.97,0.00,1.94,45.29,0.83,0.00,1.85,18.57,5.39,205.48,10.56,99.86,14.047,10.01,4.17,19.82,9.66,1.20,0.75,2.50,0.00,0.97,0.00,1.93,39.51,0.83,0.00,1.85,14.24,5.38,205.96,10.56,99.86,11.559,10.00,0.71,19.82,10.59,1.20,0.20,2.50,0.00,0.97,0.00,1.88,17.28,0.83,0.00,1.82,25.37,5.39,206.02,10.56,99.86,12.274
1788357137.035,222.000,250.2,10.04,4.05,20.24,11.61,1.26,11.89,2.50,0.00,0.96,0.00,1.99,27.78,1.00,0.00,1.78,17.99,5.53,197.01,10.56,99.86,13.672,10.00,3.39,20.20,11.23,1.27,17.32,2.50,0.00,0.97,0.00,1.97,24.94,1.00,0.00,1.79,26.73,5.53,196.88,10.56,99.86,11.255,10.00,3.23,20.08,8.99,1.27,28.01,2.50,0.00,0.98,0.00,1.94,8.22,1.00,0.00,1.79,14.73,5.54,196.66,10.56,99.86,11.574
1788357138.976,223.000,252.1,9.99,5.64,19.15,11.64,1.30,16.09,2.50,0.00,0.97,0.00,1.84,6.53,1.00,0.00,1.89,11.78,5.79,188.34,10.56,99.86,12.820,10.00,1.72,19.27,11.26,1.30,21.55,2.50,0.00,0.97,0.00,1.85,8.22,1.00,0.02,1.90,6.80,5.76,188.90,10.56,99.86,10.507,10.02,3.06,19.19,8.63,1.29,23.44,2.50,0.00,0.97,0.00,1.87,11.78,1.00,0.18,1.88,8.22,5.75,188.21,10.56,99.86,10.824
1788357141.037,224.000,254.2,10.00,2.13,20.10,10.90,1.20,23.68,2.50,0.00,0.98,0.00,1.93,24.73,0.84,0.00,1.77,22.63,5.38,205.87,10.56,99.86,12.030,9.99,7.12,19.98,9.58,1.21,30.86,2.50,0.00,0.97,0.00,1.93,27.78,0.83,0.00,1.77,27.19,5.37,206.25,10.56,99.86,9.850,10.01,1.38,20.02,10.90,1.21,39.38,2.50,0.00,0.97,0.00,1.97,17.28,0.83,0.00,1.79,19.87,5.38,207.22,10.56,99.86,10.224
1788357142.991,225.000,256.2,10.00,8.75,20.12,11.31,1.27,22.59,2.50,0.00,0.97,0.00,1.98,8.64,1.01,0.00,1.76,32.17,5.60,194.63,10.56,99.86,11.273,9.99,3.24,20.08,6.75,1.27,23.18,2.50,0.00,0.97,0.00,1.97,18.18,1.00,0.09,1.88,41.48,5.59,193.55,10.56,99.86,9.213,9.99,3.06,20.08,11.90,1.27,19.00,2.50,0.00,0.97,0.00,1.95,11.78,1.00,0.06,1.88,29.03,5.59,194.25,10.56,99.86,9.536
1788357145.027,226.000,258.2,9.98,3.12,20.02,10.79,1.31,18.27,2.50,0.00,0.97,0.00,1.88,12.36,1.00,0.00,1.82,34.92,5.50,199.98,10.56,99.86,10.666,10.01,5.78,19.78,6.99,1.31,18.87,2.50,0.00,0.98,0.00,1.89,17.99,0.83,0.00,1.88,24.51,5.50,198.94,10.56,99.86,8.506,10.00,2.67,19.98,12.11,1.31,19.91,2.50,0.00,0.98,0.00,1.91,36.12,0.83,0.00,1.85,22.86,5.50,198.96,10.56,99.86,8.836
1788357147.091,227.000,260.3,9.98,6.05,20.53,9.38,1.23,41.66,2.50,0.00,0.97,0.00,2.01,35.98,0.83,0.00,1.81,21.42,5.48,202.19,10.56,99.86,10.124,10.11,4.91,20.70,9.23,1.23,43.73,2.50,0.00,0.97,0.00,2.03,15.43,0.83,0.00,1.82,13.60,5.50,201.63,10.56,99.86,7.796,10.01,3.43,20.58,9.90,1.21,31.30,2.50,0.00,0.97,0.00,2.03,17.28,0.83,0.00,1.79,20.74,5.51,202.97,10.56,99.86,8.036
