# started on Wed Sep  2 15:48:04 2026

#           time             counts   unit events
   337.436675759               0.68 Joules power/energy-psys/                                                    
   338.438076282               7.07 Joules power/energy-pkg/                                                     
   338.438076282               2.88 Joules power/energy-cores/                                                   
   338.438076282               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   339.439411675               7.33 Joules power/energy-pkg/                                                     
   339.439411675               3.04 Joules power/energy-cores/                                                   
   339.439411675               0.68 Joules power/energy-psys/                                                    
   340.440716598               6.77 Joules power/energy-pkg/                                                     
   340.440716598               2.62 Joules power/energy-cores/                                                   
   340.440716598               0.68 Joules power/energy-psys/                                                    
   341.442157367               6.94 Joules power/energy-pkg/                                                     
   341.442157367               2.81 Joules power/energy-cores/                                                   
   341.442157367               0.68 Joules power/energy-psys/                                                    
   342.443294903               7.26 Joules power/energy-pkg/                                                     
   342.443294903               2.93 Joules power/energy-cores/                                                   
   342.443294903               0.68 Joules power/energy-psys/                                                    
   343.444258165               6.81 Joules power/energy-pkg/                                                     
   343.444258165               2.74 Joules power/energy-cores/                                                   
   343.444258165               0.68 Joules power/energy-psys/                                                    
   344.445756275               7.46 Joules power/energy-pkg/                                                     
   344.445756275               3.08 Joules power/energy-cores/                                                   
   344.445756275               0.68 Joules power/energy-psys/                                                    
   345.447184492               7.27 Joules power/energy-pkg/                                                     
   345.447184492               3.09 Joules power/energy-cores/                                                   
   345.447184492               0.68 Joules power/energy-psys/                                                    
   346.448652140               6.78 Joules power/energy-pkg/                                                     
   346.448652140               2.71 Joules power/energy-cores/                                                   
   346.448652140               0.68 Joules power/energy-psys/                                                    
   347.449315897               7.30 Joules power/energy-pkg/                                                     
   347.449315897               3.12 Joules power/energy-cores/                                                   
   347.449315897               0.68 Joules power/energy-psys/                                                    
   348.450713983               6.90 Joules power/energy-pkg/                                                     
   348.450713983               2.78 Joules power/energy-cores/                                                   
   348.450713983               0.68 Joules power/energy-psys/                                                    
   349.452117735               7.21 Joules power/energy-pkg/                                                     
   349.452117735               2.99 Joules power/energy-cores/                                                   
   349.452117735               0.68 Joules power/energy-psys/                                                    
   350.453448511               7.15 Joules power/energy-pkg/                                                     
   350.453448511               2.88 Joules power/energy-cores/                                                   
   350.453448511               0.68 Joules power/energy-psys/                                                    
   351.454776302               7.09 Joules power/energy-pkg/                                                     
   351.454776302               2.96 Joules power/energy-cores/                                                   
   351.454776302               0.68 Joules power/energy-psys/                                                    
   352.456181483               6.97 Joules power/energy-pkg/                                                     
   352.456181483               2.70 Joules power/energy-cores/                                                   
   352.456181483               0.68 Joules power/energy-psys/                                                    
   353.457668145               7.39 Joules power/energy-pkg/                                                     
   353.457668145               2.99 Joules power/energy-cores/                                                   
   353.457668145               0.68 Joules power/energy-psys/                                                    
   354.459139717               6.88 Joules power/energy-pkg/                                                     
   354.459139717               2.70 Joules power/energy-cores/                                                   
   354.459139717               0.68 Joules power/energy-psys/                                                    
   355.460516999               7.24 Joules power/energy-pkg/                                                     
   355.460516999               2.94 Joules power/energy-cores/                                                   
   355.460516999               0.68 Joules power/energy-psys/                                                    
   356.461771907               7.17 Joules power/energy-pkg/                                                     
   356.461771907               2.91 Joules power/energy-cores/                                                   
   356.461771907               0.68 Joules power/energy-psys/                                                    
   357.463093801               6.93 Joules power/energy-pkg/                                                     
   357.463093801               2.80 Joules power/energy-cores/                                                   
   357.463093801               0.68 Joules power/energy-psys/                                                    
   358.464337013               7.35 Joules power/energy-pkg/                                                     
   358.464337013               3.01 Joules power/energy-cores/                                                   
   358.464337013               0.68 Joules power/energy-psys/                                                    
   359.465741950               6.89 Joules power/energy-pkg/                                                     
   359.465741950               2.65 Joules power/energy-cores/                                                   
   359.465741950               0.68 Joules power/energy-psys/                                                    
   360.467125814               7.28 Joules power/energy-pkg/                                                     
   360.467125814               2.92 Joules power/energy-cores/                                                   
   360.467125814               0.68 Joules power/energy-psys/                                                    
   361.468464553               7.32 Joules power/energy-pkg/                                                     
   361.468464553               3.03 Joules power/energy-cores/                                                   
   361.468464553               0.68 Joules power/energy-psys/                                                    
   362.469864369               7.53 Joules power/energy-pkg/                                                     
   362.469864369               3.13 Joules power/energy-cores/                                                   
   362.469864369               0.68 Joules power/energy-psys/                                                    
   363.471249158               6.99 Joules power/energy-pkg/                                                     
   363.471249158               2.87 Joules power/energy-cores/                                                   
   363.471249158               0.68 Joules power/energy-psys/                                                    
   364.472591908               7.10 Joules power/energy-pkg/                                                     
   364.472591908               2.91 Joules power/energy-cores/                                                   
   364.472591908               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   365.474049682               7.02 Joules power/energy-pkg/                                                     
   365.474049682               2.87 Joules power/energy-cores/                                                   
   365.474049682               0.68 Joules power/energy-psys/                                                    
   366.475332475               7.24 Joules power/energy-pkg/                                                     
   366.475332475               2.98 Joules power/energy-cores/                                                   
   366.475332475               0.68 Joules power/energy-psys/                                                    
   367.476595319               7.21 Joules power/energy-pkg/                                                     
   367.476595319               2.99 Joules power/energy-cores/                                                   
   367.476595319               0.68 Joules power/energy-psys/                                                    
   368.477956123               7.18 Joules power/energy-pkg/                                                     
   368.477956123               2.97 Joules power/energy-cores/                                                   
   368.477956123               0.68 Joules power/energy-psys/                                                    
   369.479249374               7.38 Joules power/energy-pkg/                                                     
   369.479249374               3.10 Joules power/energy-cores/                                                   
   369.479249374               0.68 Joules power/energy-psys/                                                    
   370.483202723               7.34 Joules power/energy-pkg/                                                     
   370.483202723               3.12 Joules power/energy-cores/                                                   
   370.483202723               0.68 Joules power/energy-psys/                                                    
   371.485283517               6.79 Joules power/energy-pkg/                                                     
   371.485283517               2.72 Joules power/energy-cores/                                                   
   371.485283517               0.68 Joules power/energy-psys/                                                    
   372.488281453               7.31 Joules power/energy-pkg/                                                     
   372.488281453               3.09 Joules power/energy-cores/                                                   
   372.488281453               0.68 Joules power/energy-psys/                                                    
   373.489255617               7.09 Joules power/energy-pkg/                                                     
   373.489255617               2.89 Joules power/energy-cores/                                                   
   373.489255617               0.68 Joules power/energy-psys/                                                    
   374.490249884               7.39 Joules power/energy-pkg/                                                     
   374.490249884               3.11 Joules power/energy-cores/                                                   
   374.490249884               0.68 Joules power/energy-psys/                                                    
   375.492292167               7.10 Joules power/energy-pkg/                                                     
   375.492292167               2.93 Joules power/energy-cores/                                                   
   375.492292167               0.68 Joules power/energy-psys/                                                    
   376.493279845               7.22 Joules power/energy-pkg/                                                     
   376.493279845               2.83 Joules power/energy-cores/                                                   
   376.493279845               0.68 Joules power/energy-psys/                                                    
   377.494565129               7.11 Joules power/energy-pkg/                                                     
   377.494565129               2.85 Joules power/energy-cores/                                                   
   377.494565129               0.68 Joules power/energy-psys/                                                    
   378.495252848               6.98 Joules power/energy-pkg/                                                     
   378.495252848               2.87 Joules power/energy-cores/                                                   
   378.495252848               0.68 Joules power/energy-psys/                                                    
   379.496528340               7.44 Joules power/energy-pkg/                                                     
   379.496528340               3.11 Joules power/energy-cores/                                                   
   379.496528340               0.68 Joules power/energy-psys/                                                    
   380.497860325               7.05 Joules power/energy-pkg/                                                     
   380.497860325               2.85 Joules power/energy-cores/                                                   
   380.497860325               0.68 Joules power/energy-psys/                                                    
   381.499315230               7.42 Joules power/energy-pkg/                                                     
   381.499315230               3.13 Joules power/energy-cores/                                                   
   381.499315230               0.68 Joules power/energy-psys/                                                    
   382.500691817               6.39 Joules power/energy-pkg/                                                     
   382.500691817               2.41 Joules power/energy-cores/                                                   
   382.500691817               0.68 Joules power/energy-psys/                                                    
   383.501957101               7.48 Joules power/energy-pkg/                                                     
   383.501957101               3.18 Joules power/energy-cores/                                                   
   383.501957101               0.68 Joules power/energy-psys/                                                    
   384.502321311               6.68 Joules power/energy-pkg/                                                     
   384.502321311               2.62 Joules power/energy-cores/                                                   
   384.502321311               0.68 Joules power/energy-psys/                                                    
   385.504544830               7.72 Joules power/energy-pkg/                                                     
   385.504544830               3.34 Joules power/energy-cores/                                                   
   385.504544830               0.68 Joules power/energy-psys/                                                    
   386.506047786               7.02 Joules power/energy-pkg/                                                     
   386.506047786               2.85 Joules power/energy-cores/                                                   
   386.506047786               0.68 Joules power/energy-psys/                                                    
   387.507290977               7.10 Joules power/energy-pkg/                                                     
   387.507290977               2.93 Joules power/energy-cores/                                                   
   387.507290977               0.68 Joules power/energy-psys/                                                    
   388.508518615               6.74 Joules power/energy-pkg/                                                     
   388.508518615               2.66 Joules power/energy-cores/                                                   
   388.508518615               0.67 Joules power/energy-psys/                                                    
   389.509833794               7.13 Joules power/energy-pkg/                                                     
   389.509833794               2.97 Joules power/energy-cores/                                                   
   389.509833794               0.68 Joules power/energy-psys/                                                    
   390.511197251               7.08 Joules power/energy-pkg/                                                     
   390.511197251               2.92 Joules power/energy-cores/                                                   
   390.511197251               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   391.512467281               7.21 Joules power/energy-pkg/                                                     
   391.512467281               2.98 Joules power/energy-cores/                                                   
   391.512467281               0.68 Joules power/energy-psys/                                                    
   392.514365316               7.04 Joules power/energy-pkg/                                                     
   392.514365316               2.91 Joules power/energy-cores/                                                   
   392.514365316               0.68 Joules power/energy-psys/                                                    
   393.515674388               6.77 Joules power/energy-pkg/                                                     
   393.515674388               2.69 Joules power/energy-cores/                                                   
   393.515674388               0.68 Joules power/energy-psys/                                                    
   394.517036513               7.03 Joules power/energy-pkg/                                                     
   394.517036513               2.89 Joules power/energy-cores/                                                   
   394.517036513               0.68 Joules power/energy-psys/                                                    
   395.518309926               6.69 Joules power/energy-pkg/                                                     
   395.518309926               2.64 Joules power/energy-cores/                                                   
   395.518309926               0.68 Joules power/energy-psys/                                                    
   396.519720360               7.35 Joules power/energy-pkg/                                                     
   396.519720360               3.08 Joules power/energy-cores/                                                   
   396.519720360               0.68 Joules power/energy-psys/                                                    
   397.520273965               7.18 Joules power/energy-pkg/                                                     
   397.520273965               2.97 Joules power/energy-cores/                                                   
   397.520273965               0.68 Joules power/energy-psys/                                                    
   398.522476102               6.94 Joules power/energy-pkg/                                                     
   398.522476102               2.82 Joules power/energy-cores/                                                   
   398.522476102               0.68 Joules power/energy-psys/                                                    
   399.523259283               6.91 Joules power/energy-pkg/                                                     
   399.523259283               2.75 Joules power/energy-cores/                                                   
   399.523259283               0.68 Joules power/energy-psys/                                                    
   400.524602781               6.91 Joules power/energy-pkg/                                                     
   400.524602781               2.60 Joules power/energy-cores/                                                   
   400.524602781               0.68 Joules power/energy-psys/                                                    
   401.526506046               7.03 Joules power/energy-pkg/                                                     
   401.526506046               2.86 Joules power/energy-cores/                                                   
   401.526506046               0.68 Joules power/energy-psys/                                                    
   402.527797263               7.37 Joules power/energy-pkg/                                                     
   402.527797263               3.04 Joules power/energy-cores/                                                   
   402.527797263               0.68 Joules power/energy-psys/                                                    
   403.529109257               7.22 Joules power/energy-pkg/                                                     
   403.529109257               2.91 Joules power/energy-cores/                                                   
   403.529109257               0.68 Joules power/energy-psys/                                                    
   404.530443202               6.78 Joules power/energy-pkg/                                                     
   404.530443202               2.71 Joules power/energy-cores/                                                   
   404.530443202               0.68 Joules power/energy-psys/                                                    
   405.531812823               7.01 Joules power/energy-pkg/                                                     
   405.531812823               2.83 Joules power/energy-cores/                                                   
   405.531812823               0.68 Joules power/energy-psys/                                                    
   406.533228515               6.52 Joules power/energy-pkg/                                                     
   406.533228515               2.56 Joules power/energy-cores/                                                   
   406.533228515               0.68 Joules power/energy-psys/                                                    
   407.534455132               7.55 Joules power/energy-pkg/                                                     
   407.534455132               3.19 Joules power/energy-cores/                                                   
   407.534455132               0.68 Joules power/energy-psys/                                                    
   408.535770721               7.00 Joules power/energy-pkg/                                                     
   408.535770721               2.82 Joules power/energy-cores/                                                   
   408.535770721               0.68 Joules power/energy-psys/                                                    
   409.537058558               6.98 Joules power/energy-pkg/                                                     
   409.537058558               2.80 Joules power/energy-cores/                                                   
   409.537058558               0.68 Joules power/energy-psys/                                                    
   410.538258813               6.98 Joules power/energy-pkg/                                                     
   410.538258813               2.80 Joules power/energy-cores/                                                   
   410.538258813               0.68 Joules power/energy-psys/                                                    
   411.539267248               6.67 Joules power/energy-pkg/                                                     
   411.539267248               2.61 Joules power/energy-cores/                                                   
   411.539267248               0.68 Joules power/energy-psys/                                                    
   412.542495019               7.34 Joules power/energy-pkg/                                                     
   412.542495019               3.00 Joules power/energy-cores/                                                   
   412.542495019               0.68 Joules power/energy-psys/                                                    
   413.543957987               7.24 Joules power/energy-pkg/                                                     
   413.543957987               3.00 Joules power/energy-cores/                                                   
   413.543957987               0.68 Joules power/energy-psys/                                                    
   414.545547369               6.94 Joules power/energy-pkg/                                                     
   414.545547369               2.82 Joules power/energy-cores/                                                   
   414.545547369               0.68 Joules power/energy-psys/                                                    
   415.546826018               7.04 Joules power/energy-pkg/                                                     
   415.546826018               2.83 Joules power/energy-cores/                                                   
   415.546826018               0.68 Joules power/energy-psys/                                                    
   416.548175059               6.66 Joules power/energy-pkg/                                                     
   416.548175059               2.61 Joules power/energy-cores/                                                   
   416.548175059               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   417.549537897               6.87 Joules power/energy-pkg/                                                     
   417.549537897               2.75 Joules power/energy-cores/                                                   
   417.549537897               0.68 Joules power/energy-psys/                                                    
   418.551579842               7.26 Joules power/energy-pkg/                                                     
   418.551579842               3.07 Joules power/energy-cores/                                                   
   418.551579842               0.68 Joules power/energy-psys/                                                    
   419.552945732               7.27 Joules power/energy-pkg/                                                     
   419.552945732               2.97 Joules power/energy-cores/                                                   
   419.552945732               0.68 Joules power/energy-psys/                                                    
   420.554330466               6.61 Joules power/energy-pkg/                                                     
   420.554330466               2.65 Joules power/energy-cores/                                                   
   420.554330466               0.68 Joules power/energy-psys/                                                    
   421.555765934               6.97 Joules power/energy-pkg/                                                     
   421.555765934               2.93 Joules power/energy-cores/                                                   
   421.555765934               0.68 Joules power/energy-psys/                                                    
   422.557141149               6.75 Joules power/energy-pkg/                                                     
   422.557141149               2.71 Joules power/energy-cores/                                                   
   422.557141149               0.68 Joules power/energy-psys/                                                    
   423.558428014               7.07 Joules power/energy-pkg/                                                     
   423.558428014               2.85 Joules power/energy-cores/                                                   
   423.558428014               0.68 Joules power/energy-psys/                                                    
   424.559770698               7.33 Joules power/energy-pkg/                                                     
   424.559770698               2.91 Joules power/energy-cores/                                                   
   424.559770698               0.68 Joules power/energy-psys/                                                    
   425.561131588               6.94 Joules power/energy-pkg/                                                     
   425.561131588               2.82 Joules power/energy-cores/                                                   
   425.561131588               0.68 Joules power/energy-psys/                                                    
   426.562505293               7.08 Joules power/energy-pkg/                                                     
   426.562505293               2.85 Joules power/energy-cores/                                                   
   426.562505293               0.68 Joules power/energy-psys/                                                    
   427.563803910               7.21 Joules power/energy-pkg/                                                     
   427.563803910               2.88 Joules power/energy-cores/                                                   
   427.563803910               0.68 Joules power/energy-psys/                                                    
   428.565377007               6.37 Joules power/energy-pkg/                                                     
   428.565377007               2.44 Joules power/energy-cores/                                                   
   428.565377007               0.68 Joules power/energy-psys/                                                    
   429.566787460               7.31 Joules power/energy-pkg/                                                     
   429.566787460               3.04 Joules power/energy-cores/                                                   
   429.566787460               0.68 Joules power/energy-psys/                                                    
   430.568088313               7.00 Joules power/energy-pkg/                                                     
   430.568088313               2.85 Joules power/energy-cores/                                                   
   430.568088313               0.68 Joules power/energy-psys/                                                    
   431.569358927               6.89 Joules power/energy-pkg/                                                     
   431.569358927               2.75 Joules power/energy-cores/                                                   
   431.569358927               0.68 Joules power/energy-psys/                                                    
   432.570302496               6.81 Joules power/energy-pkg/                                                     
   432.570302496               2.76 Joules power/energy-cores/                                                   
   432.570302496               0.68 Joules power/energy-psys/                                                    
   433.571614556               6.86 Joules power/energy-pkg/                                                     
   433.571614556               2.76 Joules power/energy-cores/                                                   
   433.571614556               0.68 Joules power/energy-psys/                                                    
   434.573072118               6.78 Joules power/energy-pkg/                                                     
   434.573072118               2.69 Joules power/energy-cores/                                                   
   434.573072118               0.68 Joules power/energy-psys/                                                    
   435.574449371               7.18 Joules power/energy-pkg/                                                     
   435.574449371               2.96 Joules power/energy-cores/                                                   
   435.574449371               0.68 Joules power/energy-psys/                                                    
   436.575287281               6.89 Joules power/energy-pkg/                                                     
   436.575287281               2.76 Joules power/energy-cores/                                                   
   436.575287281               0.68 Joules power/energy-psys/                                                    
   437.576614994               7.17 Joules power/energy-pkg/                                                     
   437.576614994               2.96 Joules power/energy-cores/                                                   
   437.576614994               0.68 Joules power/energy-psys/                                                    
   438.577274862               6.73 Joules power/energy-pkg/                                                     
   438.577274862               2.71 Joules power/energy-cores/                                                   
   438.577274862               0.68 Joules power/energy-psys/                                                    
   439.578558108               6.75 Joules power/energy-pkg/                                                     
   439.578558108               2.72 Joules power/energy-cores/                                                   
   439.578558108               0.68 Joules power/energy-psys/                                                    
   440.580116014               7.00 Joules power/energy-pkg/                                                     
   440.580116014               2.89 Joules power/energy-cores/                                                   
   440.580116014               0.68 Joules power/energy-psys/                                                    
   441.581498978               7.10 Joules power/energy-pkg/                                                     
   441.581498978               2.93 Joules power/energy-cores/                                                   
   441.581498978               0.68 Joules power/energy-psys/                                                    
   442.583014516               6.84 Joules power/energy-pkg/                                                     
   442.583014516               2.76 Joules power/energy-cores/                                                   
   442.583014516               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   443.584360358               7.48 Joules power/energy-pkg/                                                     
   443.584360358               3.14 Joules power/energy-cores/                                                   
   443.584360358               0.68 Joules power/energy-psys/                                                    
   444.585279423               6.51 Joules power/energy-pkg/                                                     
   444.585279423               2.51 Joules power/energy-cores/                                                   
   444.585279423               0.68 Joules power/energy-psys/                                                    
   445.586652288               6.92 Joules power/energy-pkg/                                                     
   445.586652288               2.83 Joules power/energy-cores/                                                   
   445.586652288               0.68 Joules power/energy-psys/                                                    
   446.587255118               7.05 Joules power/energy-pkg/                                                     
   446.587255118               2.93 Joules power/energy-cores/                                                   
   446.587255118               0.68 Joules power/energy-psys/                                                    
   447.588526826               7.14 Joules power/energy-pkg/                                                     
   447.588526826               2.90 Joules power/energy-cores/                                                   
   447.588526826               0.68 Joules power/energy-psys/                                                    
   448.589849953               7.24 Joules power/energy-pkg/                                                     
   448.589849953               2.83 Joules power/energy-cores/                                                   
   448.589849953               0.68 Joules power/energy-psys/                                                    
   449.591143113               6.80 Joules power/energy-pkg/                                                     
   449.591143113               2.70 Joules power/energy-cores/                                                   
   449.591143113               0.68 Joules power/energy-psys/                                                    
   450.592321186               6.89 Joules power/energy-pkg/                                                     
   450.592321186               2.74 Joules power/energy-cores/                                                   
   450.592321186               0.68 Joules power/energy-psys/                                                    
   451.593662801               6.81 Joules power/energy-pkg/                                                     
   451.593662801               2.70 Joules power/energy-cores/                                                   
   451.593662801               0.68 Joules power/energy-psys/                                                    
   452.594919729               7.01 Joules power/energy-pkg/                                                     
   452.594919729               2.88 Joules power/energy-cores/                                                   
   452.594919729               0.68 Joules power/energy-psys/                                                    
   453.596259153               7.28 Joules power/energy-pkg/                                                     
   453.596259153               3.01 Joules power/energy-cores/                                                   
   453.596259153               0.68 Joules power/energy-psys/                                                    
   454.597648212               6.78 Joules power/energy-pkg/                                                     
   454.597648212               2.76 Joules power/energy-cores/                                                   
   454.597648212               0.68 Joules power/energy-psys/                                                    
   455.599049069               6.59 Joules power/energy-pkg/                                                     
   455.599049069               2.52 Joules power/energy-cores/                                                   
   455.599049069               0.68 Joules power/energy-psys/                                                    
   456.600533727               7.15 Joules power/energy-pkg/                                                     
   456.600533727               3.00 Joules power/energy-cores/                                                   
   456.600533727               0.68 Joules power/energy-psys/                                                    
   457.601895145               6.94 Joules power/energy-pkg/                                                     
   457.601895145               2.74 Joules power/energy-cores/                                                   
   457.601895145               0.68 Joules power/energy-psys/                                                    
   458.603542549               7.17 Joules power/energy-pkg/                                                     
   458.603542549               2.96 Joules power/energy-cores/                                                   
   458.603542549               0.68 Joules power/energy-psys/                                                    
   459.604885202               7.10 Joules power/energy-pkg/                                                     
   459.604885202               2.90 Joules power/energy-cores/                                                   
   459.604885202               0.68 Joules power/energy-psys/                                                    
   460.606250833               6.41 Joules power/energy-pkg/                                                     
   460.606250833               2.50 Joules power/energy-cores/                                                   
   460.606250833               0.68 Joules power/energy-psys/                                                    
   461.607558285               6.83 Joules power/energy-pkg/                                                     
   461.607558285               2.74 Joules power/energy-cores/                                                   
   461.607558285               0.68 Joules power/energy-psys/                                                    
   462.609156987               6.90 Joules power/energy-pkg/                                                     
   462.609156987               2.78 Joules power/energy-cores/                                                   
   462.609156987               0.68 Joules power/energy-psys/                                                    
   463.610466814               7.32 Joules power/energy-pkg/                                                     
   463.610466814               3.00 Joules power/energy-cores/                                                   
   463.610466814               0.68 Joules power/energy-psys/                                                    
   464.611260604               6.88 Joules power/energy-pkg/                                                     
   464.611260604               2.82 Joules power/energy-cores/                                                   
   464.611260604               0.68 Joules power/energy-psys/                                                    
   465.612597839               7.33 Joules power/energy-pkg/                                                     
   465.612597839               3.14 Joules power/energy-cores/                                                   
   465.612597839               0.68 Joules power/energy-psys/                                                    
   466.613938728               6.13 Joules power/energy-pkg/                                                     
   466.613938728               2.31 Joules power/energy-cores/                                                   
   466.613938728               0.68 Joules power/energy-psys/                                                    
   467.615354146               7.26 Joules power/energy-pkg/                                                     
   467.615354146               3.08 Joules power/energy-cores/                                                   
   467.615354146               0.68 Joules power/energy-psys/                                                    
   468.616754108               6.61 Joules power/energy-pkg/                                                     
   468.616754108               2.68 Joules power/energy-cores/                                                   
   468.616754108               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   469.618132075               7.47 Joules power/energy-pkg/                                                     
   469.618132075               3.20 Joules power/energy-cores/                                                   
   469.618132075               0.68 Joules power/energy-psys/                                                    
   470.619375846               7.16 Joules power/energy-pkg/                                                     
   470.619375846               2.95 Joules power/energy-cores/                                                   
   470.619375846               0.68 Joules power/energy-psys/                                                    
   471.620727200               6.77 Joules power/energy-pkg/                                                     
   471.620727200               2.57 Joules power/energy-cores/                                                   
   471.620727200               0.68 Joules power/energy-psys/                                                    
   472.622138260               6.98 Joules power/energy-pkg/                                                     
   472.622138260               2.81 Joules power/energy-cores/                                                   
   472.622138260               0.68 Joules power/energy-psys/                                                    
   473.623538130               7.20 Joules power/energy-pkg/                                                     
   473.623538130               3.00 Joules power/energy-cores/                                                   
   473.623538130               0.67 Joules power/energy-psys/                                                    
   474.624943462               6.85 Joules power/energy-pkg/                                                     
   474.624943462               2.75 Joules power/energy-cores/                                                   
   474.624943462               0.68 Joules power/energy-psys/                                                    
   475.626262418               7.15 Joules power/energy-pkg/                                                     
   475.626262418               2.95 Joules power/energy-cores/                                                   
   475.626262418               0.68 Joules power/energy-psys/                                                    
   476.627554679               7.02 Joules power/energy-pkg/                                                     
   476.627554679               2.84 Joules power/energy-cores/                                                   
   476.627554679               0.68 Joules power/energy-psys/                                                    
   477.628914583               6.58 Joules power/energy-pkg/                                                     
   477.628914583               2.51 Joules power/energy-cores/                                                   
   477.628914583               0.68 Joules power/energy-psys/                                                    
   478.630259644               6.74 Joules power/energy-pkg/                                                     
   478.630259644               2.68 Joules power/energy-cores/                                                   
   478.630259644               0.68 Joules power/energy-psys/                                                    
   479.631556045               6.74 Joules power/energy-pkg/                                                     
   479.631556045               2.62 Joules power/energy-cores/                                                   
   479.631556045               0.68 Joules power/energy-psys/                                                    
   480.632981332               7.49 Joules power/energy-pkg/                                                     
   480.632981332               3.01 Joules power/energy-cores/                                                   
   480.632981332               0.68 Joules power/energy-psys/                                                    
   481.634342011               7.35 Joules power/energy-pkg/                                                     
   481.634342011               2.98 Joules power/energy-cores/                                                   
   481.634342011               0.68 Joules power/energy-psys/                                                    
   482.635643658               6.74 Joules power/energy-pkg/                                                     
   482.635643658               2.69 Joules power/energy-cores/                                                   
   482.635643658               0.68 Joules power/energy-psys/                                                    
   483.636972464               7.09 Joules power/energy-pkg/                                                     
   483.636972464               2.86 Joules power/energy-cores/                                                   
   483.636972464               0.68 Joules power/energy-psys/                                                    
   484.638283205               7.01 Joules power/energy-pkg/                                                     
   484.638283205               2.87 Joules power/energy-cores/                                                   
   484.638283205               0.68 Joules power/energy-psys/                                                    
   485.639580772               7.05 Joules power/energy-pkg/                                                     
   485.639580772               2.84 Joules power/energy-cores/                                                   
   485.639580772               0.68 Joules power/energy-psys/                                                    
   486.640990524               6.88 Joules power/energy-pkg/                                                     
   486.640990524               2.75 Joules power/energy-cores/                                                   
   486.640990524               0.68 Joules power/energy-psys/                                                    
   487.642455869               7.09 Joules power/energy-pkg/                                                     
   487.642455869               2.90 Joules power/energy-cores/                                                   
   487.642455869               0.68 Joules power/energy-psys/                                                    
   488.643865503               6.32 Joules power/energy-pkg/                                                     
   488.643865503               2.37 Joules power/energy-cores/                                                   
   488.643865503               0.68 Joules power/energy-psys/                                                    
   489.645277019               6.80 Joules power/energy-pkg/                                                     
   489.645277019               2.72 Joules power/energy-cores/                                                   
   489.645277019               0.68 Joules power/energy-psys/                                                    
   490.646656381               7.03 Joules power/energy-pkg/                                                     
   490.646656381               2.87 Joules power/energy-cores/                                                   
   490.646656381               0.68 Joules power/energy-psys/                                                    
   491.648025949               7.32 Joules power/energy-pkg/                                                     
   491.648025949               3.08 Joules power/energy-cores/                                                   
   491.648025949               0.67 Joules power/energy-psys/                                                    
   492.649424596               7.13 Joules power/energy-pkg/                                                     
   492.649424596               2.99 Joules power/energy-cores/                                                   
   492.649424596               0.68 Joules power/energy-psys/                                                    
   493.650773273               7.19 Joules power/energy-pkg/                                                     
   493.650773273               3.01 Joules power/energy-cores/                                                   
   493.650773273               0.68 Joules power/energy-psys/                                                    
   494.651256550               6.60 Joules power/energy-pkg/                                                     
   494.651256550               2.66 Joules power/energy-cores/                                                   
   494.651256550               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   495.652578405               6.95 Joules power/energy-pkg/                                                     
   495.652578405               2.74 Joules power/energy-cores/                                                   
   495.652578405               0.68 Joules power/energy-psys/                                                    
   496.654028384               7.28 Joules power/energy-pkg/                                                     
   496.654028384               2.96 Joules power/energy-cores/                                                   
   496.654028384               0.67 Joules power/energy-psys/                                                    
   497.655376483               7.05 Joules power/energy-pkg/                                                     
   497.655376483               2.88 Joules power/energy-cores/                                                   
   497.655376483               0.68 Joules power/energy-psys/                                                    
   498.656707949               7.20 Joules power/energy-pkg/                                                     
   498.656707949               3.00 Joules power/energy-cores/                                                   
   498.656707949               0.68 Joules power/energy-psys/                                                    
   499.657254999               6.84 Joules power/energy-pkg/                                                     
   499.657254999               2.71 Joules power/energy-cores/                                                   
   499.657254999               0.68 Joules power/energy-psys/                                                    
   500.002087297               2.45 Joules power/energy-pkg/                                                     
   500.002087297               1.03 Joules power/energy-cores/                                                   
   500.002087297               0.23 Joules power/energy-psys/                                                    
