# started on Wed Sep  2 11:42:13 2026

#           time             counts   unit events
   337.481321589               0.68 Joules power/energy-psys/                                                    
   338.482881995               4.47 Joules power/energy-pkg/                                                     
   338.482881995               1.09 Joules power/energy-cores/                                                   
   338.482881995               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   339.484297933               4.54 Joules power/energy-pkg/                                                     
   339.484297933               1.15 Joules power/energy-cores/                                                   
   339.484297933               0.68 Joules power/energy-psys/                                                    
   340.485932212               4.69 Joules power/energy-pkg/                                                     
   340.485932212               1.17 Joules power/energy-cores/                                                   
   340.485932212               0.68 Joules power/energy-psys/                                                    
   341.487496931               4.42 Joules power/energy-pkg/                                                     
   341.487496931               1.06 Joules power/energy-cores/                                                   
   341.487496931               0.68 Joules power/energy-psys/                                                    
   342.489103938               4.48 Joules power/energy-pkg/                                                     
   342.489103938               1.08 Joules power/energy-cores/                                                   
   342.489103938               0.69 Joules power/energy-psys/                                                    
   343.490596506               4.49 Joules power/energy-pkg/                                                     
   343.490596506               1.10 Joules power/energy-cores/                                                   
   343.490596506               0.68 Joules power/energy-psys/                                                    
   344.492076683               4.53 Joules power/energy-pkg/                                                     
   344.492076683               1.10 Joules power/energy-cores/                                                   
   344.492076683               0.68 Joules power/energy-psys/                                                    
   345.493498732               4.56 Joules power/energy-pkg/                                                     
   345.493498732               1.14 Joules power/energy-cores/                                                   
   345.493498732               0.68 Joules power/energy-psys/                                                    
   346.495021625               4.52 Joules power/energy-pkg/                                                     
   346.495021625               1.13 Joules power/energy-cores/                                                   
   346.495021625               0.68 Joules power/energy-psys/                                                    
   347.496586403               4.58 Joules power/energy-pkg/                                                     
   347.496586403               1.14 Joules power/energy-cores/                                                   
   347.496586403               0.67 Joules power/energy-psys/                                                    
   348.498169969               4.73 Joules power/energy-pkg/                                                     
   348.498169969               1.16 Joules power/energy-cores/                                                   
   348.498169969               0.69 Joules power/energy-psys/                                                    
   349.498799125               4.52 Joules power/energy-pkg/                                                     
   349.498799125               1.10 Joules power/energy-cores/                                                   
   349.498799125               0.68 Joules power/energy-psys/                                                    
   350.500274445               4.72 Joules power/energy-pkg/                                                     
   350.500274445               1.21 Joules power/energy-cores/                                                   
   350.500274445               0.68 Joules power/energy-psys/                                                    
   351.500905048               4.50 Joules power/energy-pkg/                                                     
   351.500905048               1.15 Joules power/energy-cores/                                                   
   351.500905048               0.68 Joules power/energy-psys/                                                    
   352.502330521               4.53 Joules power/energy-pkg/                                                     
   352.502330521               1.14 Joules power/energy-cores/                                                   
   352.502330521               0.68 Joules power/energy-psys/                                                    
   353.503669994               4.47 Joules power/energy-pkg/                                                     
   353.503669994               1.15 Joules power/energy-cores/                                                   
   353.503669994               0.68 Joules power/energy-psys/                                                    
   354.505105949               4.83 Joules power/energy-pkg/                                                     
   354.505105949               1.17 Joules power/energy-cores/                                                   
   354.505105949               0.68 Joules power/energy-psys/                                                    
   355.506504343               4.69 Joules power/energy-pkg/                                                     
   355.506504343               1.20 Joules power/energy-cores/                                                   
   355.506504343               0.68 Joules power/energy-psys/                                                    
   356.507811043               4.77 Joules power/energy-pkg/                                                     
   356.507811043               1.28 Joules power/energy-cores/                                                   
   356.507811043               0.68 Joules power/energy-psys/                                                    
   357.509115188               4.60 Joules power/energy-pkg/                                                     
   357.509115188               1.19 Joules power/energy-cores/                                                   
   357.509115188               0.68 Joules power/energy-psys/                                                    
   358.510523551               4.56 Joules power/energy-pkg/                                                     
   358.510523551               1.22 Joules power/energy-cores/                                                   
   358.510523551               0.68 Joules power/energy-psys/                                                    
   359.512056106               4.38 Joules power/energy-pkg/                                                     
   359.512056106               1.07 Joules power/energy-cores/                                                   
   359.512056106               0.68 Joules power/energy-psys/                                                    
   360.513623733               4.47 Joules power/energy-pkg/                                                     
   360.513623733               1.09 Joules power/energy-cores/                                                   
   360.513623733               0.68 Joules power/energy-psys/                                                    
   361.515056215               4.45 Joules power/energy-pkg/                                                     
   361.515056215               1.07 Joules power/energy-cores/                                                   
   361.515056215               0.68 Joules power/energy-psys/                                                    
   362.516399893               4.52 Joules power/energy-pkg/                                                     
   362.516399893               1.13 Joules power/energy-cores/                                                   
   362.516399893               0.68 Joules power/energy-psys/                                                    
   363.516790873               4.53 Joules power/energy-pkg/                                                     
   363.516790873               1.11 Joules power/energy-cores/                                                   
   363.516790873               0.68 Joules power/energy-psys/                                                    
   364.517826304               4.60 Joules power/energy-pkg/                                                     
   364.517826304               1.14 Joules power/energy-cores/                                                   
   364.517826304               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   365.519241505               4.34 Joules power/energy-pkg/                                                     
   365.519241505               1.01 Joules power/energy-cores/                                                   
   365.519241505               0.68 Joules power/energy-psys/                                                    
   366.520784515               4.62 Joules power/energy-pkg/                                                     
   366.520784515               1.14 Joules power/energy-cores/                                                   
   366.520784515               0.68 Joules power/energy-psys/                                                    
   367.522220772               4.36 Joules power/energy-pkg/                                                     
   367.522220772               1.07 Joules power/energy-cores/                                                   
   367.522220772               0.68 Joules power/energy-psys/                                                    
   368.523684836               4.55 Joules power/energy-pkg/                                                     
   368.523684836               1.09 Joules power/energy-cores/                                                   
   368.523684836               0.68 Joules power/energy-psys/                                                    
   369.525159101               4.45 Joules power/energy-pkg/                                                     
   369.525159101               1.09 Joules power/energy-cores/                                                   
   369.525159101               0.68 Joules power/energy-psys/                                                    
   370.526600722               4.49 Joules power/energy-pkg/                                                     
   370.526600722               1.07 Joules power/energy-cores/                                                   
   370.526600722               0.68 Joules power/energy-psys/                                                    
   371.527800452               4.35 Joules power/energy-pkg/                                                     
   371.527800452               1.07 Joules power/energy-cores/                                                   
   371.527800452               0.68 Joules power/energy-psys/                                                    
   372.530003827               4.61 Joules power/energy-pkg/                                                     
   372.530003827               1.12 Joules power/energy-cores/                                                   
   372.530003827               0.68 Joules power/energy-psys/                                                    
   373.531429791               4.37 Joules power/energy-pkg/                                                     
   373.531429791               1.03 Joules power/energy-cores/                                                   
   373.531429791               0.68 Joules power/energy-psys/                                                    
   374.532873087               4.67 Joules power/energy-pkg/                                                     
   374.532873087               1.14 Joules power/energy-cores/                                                   
   374.532873087               0.68 Joules power/energy-psys/                                                    
   375.534445892               4.34 Joules power/energy-pkg/                                                     
   375.534445892               0.99 Joules power/energy-cores/                                                   
   375.534445892               0.68 Joules power/energy-psys/                                                    
   376.536012656               4.46 Joules power/energy-pkg/                                                     
   376.536012656               1.03 Joules power/energy-cores/                                                   
   376.536012656               0.69 Joules power/energy-psys/                                                    
   377.537523034               4.62 Joules power/energy-pkg/                                                     
   377.537523034               1.01 Joules power/energy-cores/                                                   
   377.537523034               0.68 Joules power/energy-psys/                                                    
   378.539189658               4.62 Joules power/energy-pkg/                                                     
   378.539189658               1.08 Joules power/energy-cores/                                                   
   378.539189658               0.68 Joules power/energy-psys/                                                    
   379.540494635               4.58 Joules power/energy-pkg/                                                     
   379.540494635               1.11 Joules power/energy-cores/                                                   
   379.540494635               0.68 Joules power/energy-psys/                                                    
   380.541928141               4.58 Joules power/energy-pkg/                                                     
   380.541928141               1.05 Joules power/energy-cores/                                                   
   380.541928141               0.68 Joules power/energy-psys/                                                    
   381.543355657               4.28 Joules power/energy-pkg/                                                     
   381.543355657               0.93 Joules power/energy-cores/                                                   
   381.543355657               0.68 Joules power/energy-psys/                                                    
   382.544739326               4.43 Joules power/energy-pkg/                                                     
   382.544739326               1.03 Joules power/energy-cores/                                                   
   382.544739326               0.68 Joules power/energy-psys/                                                    
   383.546189206               4.29 Joules power/energy-pkg/                                                     
   383.546189206               0.95 Joules power/energy-cores/                                                   
   383.546189206               0.68 Joules power/energy-psys/                                                    
   384.547797527               4.38 Joules power/energy-pkg/                                                     
   384.547797527               1.02 Joules power/energy-cores/                                                   
   384.547797527               0.68 Joules power/energy-psys/                                                    
   385.549300677               4.48 Joules power/energy-pkg/                                                     
   385.549300677               1.04 Joules power/energy-cores/                                                   
   385.549300677               0.68 Joules power/energy-psys/                                                    
   386.550752914               4.34 Joules power/energy-pkg/                                                     
   386.550752914               0.98 Joules power/energy-cores/                                                   
   386.550752914               0.68 Joules power/energy-psys/                                                    
   387.552089306               4.44 Joules power/energy-pkg/                                                     
   387.552089306               1.03 Joules power/energy-cores/                                                   
   387.552089306               0.68 Joules power/energy-psys/                                                    
   388.553436061               4.60 Joules power/energy-pkg/                                                     
   388.553436061               1.11 Joules power/energy-cores/                                                   
   388.553436061               0.68 Joules power/energy-psys/                                                    
   389.554830545               4.39 Joules power/energy-pkg/                                                     
   389.554830545               1.02 Joules power/energy-cores/                                                   
   389.554830545               0.68 Joules power/energy-psys/                                                    
   390.556362816               4.69 Joules power/energy-pkg/                                                     
   390.556362816               1.17 Joules power/energy-cores/                                                   
   390.556362816               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   391.557845475               4.52 Joules power/energy-pkg/                                                     
   391.557845475               1.06 Joules power/energy-cores/                                                   
   391.557845475               0.68 Joules power/energy-psys/                                                    
   392.559284491               4.56 Joules power/energy-pkg/                                                     
   392.559284491               1.05 Joules power/energy-cores/                                                   
   392.559284491               0.68 Joules power/energy-psys/                                                    
   393.560600405               4.23 Joules power/energy-pkg/                                                     
   393.560600405               1.00 Joules power/energy-cores/                                                   
   393.560600405               0.68 Joules power/energy-psys/                                                    
   394.561944653               4.63 Joules power/energy-pkg/                                                     
   394.561944653               1.14 Joules power/energy-cores/                                                   
   394.561944653               0.68 Joules power/energy-psys/                                                    
   395.563338569               4.55 Joules power/energy-pkg/                                                     
   395.563338569               1.17 Joules power/energy-cores/                                                   
   395.563338569               0.68 Joules power/energy-psys/                                                    
   396.563881069               4.61 Joules power/energy-pkg/                                                     
   396.563881069               1.18 Joules power/energy-cores/                                                   
   396.563881069               0.68 Joules power/energy-psys/                                                    
   397.565425216               4.43 Joules power/energy-pkg/                                                     
   397.565425216               1.08 Joules power/energy-cores/                                                   
   397.565425216               0.68 Joules power/energy-psys/                                                    
   398.566844987               4.51 Joules power/energy-pkg/                                                     
   398.566844987               1.14 Joules power/energy-cores/                                                   
   398.566844987               0.69 Joules power/energy-psys/                                                    
   399.568276460               4.40 Joules power/energy-pkg/                                                     
   399.568276460               1.07 Joules power/energy-cores/                                                   
   399.568276460               0.68 Joules power/energy-psys/                                                    
   400.569802535               4.57 Joules power/energy-pkg/                                                     
   400.569802535               1.13 Joules power/energy-cores/                                                   
   400.569802535               0.69 Joules power/energy-psys/                                                    
   401.571279363               4.65 Joules power/energy-pkg/                                                     
   401.571279363               1.07 Joules power/energy-cores/                                                   
   401.571279363               0.67 Joules power/energy-psys/                                                    
   402.572793306               4.61 Joules power/energy-pkg/                                                     
   402.572793306               1.12 Joules power/energy-cores/                                                   
   402.572793306               0.69 Joules power/energy-psys/                                                    
   403.574263771               4.40 Joules power/energy-pkg/                                                     
   403.574263771               1.08 Joules power/energy-cores/                                                   
   403.574263771               0.68 Joules power/energy-psys/                                                    
   404.575728497               4.45 Joules power/energy-pkg/                                                     
   404.575728497               1.07 Joules power/energy-cores/                                                   
   404.575728497               0.68 Joules power/energy-psys/                                                    
   405.577379623               4.31 Joules power/energy-pkg/                                                     
   405.577379623               0.99 Joules power/energy-cores/                                                   
   405.577379623               0.68 Joules power/energy-psys/                                                    
   406.578921646               4.47 Joules power/energy-pkg/                                                     
   406.578921646               1.06 Joules power/energy-cores/                                                   
   406.578921646               0.68 Joules power/energy-psys/                                                    
   407.580506438               4.29 Joules power/energy-pkg/                                                     
   407.580506438               0.95 Joules power/energy-cores/                                                   
   407.580506438               0.68 Joules power/energy-psys/                                                    
   408.582136943               4.36 Joules power/energy-pkg/                                                     
   408.582136943               1.00 Joules power/energy-cores/                                                   
   408.582136943               0.68 Joules power/energy-psys/                                                    
   409.583733290               4.29 Joules power/energy-pkg/                                                     
   409.583733290               0.99 Joules power/energy-cores/                                                   
   409.583733290               0.68 Joules power/energy-psys/                                                    
   410.585319470               4.48 Joules power/energy-pkg/                                                     
   410.585319470               1.06 Joules power/energy-cores/                                                   
   410.585319470               0.68 Joules power/energy-psys/                                                    
   411.586970048               4.43 Joules power/energy-pkg/                                                     
   411.586970048               1.09 Joules power/energy-cores/                                                   
   411.586970048               0.68 Joules power/energy-psys/                                                    
   412.588643871               4.28 Joules power/energy-pkg/                                                     
   412.588643871               0.98 Joules power/energy-cores/                                                   
   412.588643871               0.68 Joules power/energy-psys/                                                    
   413.590093666               4.33 Joules power/energy-pkg/                                                     
   413.590093666               0.99 Joules power/energy-cores/                                                   
   413.590093666               0.69 Joules power/energy-psys/                                                    
   414.591616453               4.38 Joules power/energy-pkg/                                                     
   414.591616453               1.01 Joules power/energy-cores/                                                   
   414.591616453               0.68 Joules power/energy-psys/                                                    
   415.593183896               4.33 Joules power/energy-pkg/                                                     
   415.593183896               0.99 Joules power/energy-cores/                                                   
   415.593183896               0.68 Joules power/energy-psys/                                                    
   416.594823127               4.53 Joules power/energy-pkg/                                                     
   416.594823127               1.10 Joules power/energy-cores/                                                   
   416.594823127               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   417.596385234               4.41 Joules power/energy-pkg/                                                     
   417.596385234               0.99 Joules power/energy-cores/                                                   
   417.596385234               0.68 Joules power/energy-psys/                                                    
   418.598004276               4.37 Joules power/energy-pkg/                                                     
   418.598004276               0.96 Joules power/energy-cores/                                                   
   418.598004276               0.68 Joules power/energy-psys/                                                    
   419.599411336               4.49 Joules power/energy-pkg/                                                     
   419.599411336               1.08 Joules power/energy-cores/                                                   
   419.599411336               0.68 Joules power/energy-psys/                                                    
   420.600789208               4.47 Joules power/energy-pkg/                                                     
   420.600789208               1.03 Joules power/energy-cores/                                                   
   420.600789208               0.68 Joules power/energy-psys/                                                    
   421.602136561               4.36 Joules power/energy-pkg/                                                     
   421.602136561               1.00 Joules power/energy-cores/                                                   
   421.602136561               0.68 Joules power/energy-psys/                                                    
   422.603450091               4.40 Joules power/energy-pkg/                                                     
   422.603450091               1.05 Joules power/energy-cores/                                                   
   422.603450091               0.68 Joules power/energy-psys/                                                    
   423.604836440               4.20 Joules power/energy-pkg/                                                     
   423.604836440               0.93 Joules power/energy-cores/                                                   
   423.604836440               0.68 Joules power/energy-psys/                                                    
   424.606208084               4.52 Joules power/energy-pkg/                                                     
   424.606208084               1.05 Joules power/energy-cores/                                                   
   424.606208084               0.68 Joules power/energy-psys/                                                    
   425.607507187               4.77 Joules power/energy-pkg/                                                     
   425.607507187               1.17 Joules power/energy-cores/                                                   
   425.607507187               0.68 Joules power/energy-psys/                                                    
   426.608975964               4.64 Joules power/energy-pkg/                                                     
   426.608975964               1.15 Joules power/energy-cores/                                                   
   426.608975964               0.68 Joules power/energy-psys/                                                    
   427.609806813               4.58 Joules power/energy-pkg/                                                     
   427.609806813               1.22 Joules power/energy-cores/                                                   
   427.609806813               0.68 Joules power/energy-psys/                                                    
   428.610820624               4.53 Joules power/energy-pkg/                                                     
   428.610820624               1.09 Joules power/energy-cores/                                                   
   428.610820624               0.68 Joules power/energy-psys/                                                    
   429.612224469               4.29 Joules power/energy-pkg/                                                     
   429.612224469               1.04 Joules power/energy-cores/                                                   
   429.612224469               0.68 Joules power/energy-psys/                                                    
   430.613745356               4.59 Joules power/energy-pkg/                                                     
   430.613745356               1.17 Joules power/energy-cores/                                                   
   430.613745356               0.68 Joules power/energy-psys/                                                    
   431.617993278               4.39 Joules power/energy-pkg/                                                     
   431.617993278               1.07 Joules power/energy-cores/                                                   
   431.617993278               0.68 Joules power/energy-psys/                                                    
   432.619377349               4.53 Joules power/energy-pkg/                                                     
   432.619377349               1.13 Joules power/energy-cores/                                                   
   432.619377349               0.68 Joules power/energy-psys/                                                    
   433.620843383               4.33 Joules power/energy-pkg/                                                     
   433.620843383               1.04 Joules power/energy-cores/                                                   
   433.620843383               0.68 Joules power/energy-psys/                                                    
   434.622192747               4.44 Joules power/energy-pkg/                                                     
   434.622192747               1.06 Joules power/energy-cores/                                                   
   434.622192747               0.68 Joules power/energy-psys/                                                    
   435.623570476               4.45 Joules power/energy-pkg/                                                     
   435.623570476               1.13 Joules power/energy-cores/                                                   
   435.623570476               0.68 Joules power/energy-psys/                                                    
   436.624987516               4.53 Joules power/energy-pkg/                                                     
   436.624987516               1.13 Joules power/energy-cores/                                                   
   436.624987516               0.68 Joules power/energy-psys/                                                    
   437.626336584               4.74 Joules power/energy-pkg/                                                     
   437.626336584               1.18 Joules power/energy-cores/                                                   
   437.626336584               0.68 Joules power/energy-psys/                                                    
   438.626889649               4.45 Joules power/energy-pkg/                                                     
   438.626889649               1.08 Joules power/energy-cores/                                                   
   438.626889649               0.68 Joules power/energy-psys/                                                    
   439.628273378               4.23 Joules power/energy-pkg/                                                     
   439.628273378               1.00 Joules power/energy-cores/                                                   
   439.628273378               0.68 Joules power/energy-psys/                                                    
   440.629876096               4.34 Joules power/energy-pkg/                                                     
   440.629876096               1.00 Joules power/energy-cores/                                                   
   440.629876096               0.68 Joules power/energy-psys/                                                    
   441.631221051               4.28 Joules power/energy-pkg/                                                     
   441.631221051               1.04 Joules power/energy-cores/                                                   
   441.631221051               0.68 Joules power/energy-psys/                                                    
   442.632727403               4.66 Joules power/energy-pkg/                                                     
   442.632727403               1.15 Joules power/energy-cores/                                                   
   442.632727403               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   443.634127635               4.56 Joules power/energy-pkg/                                                     
   443.634127635               1.17 Joules power/energy-cores/                                                   
   443.634127635               0.68 Joules power/energy-psys/                                                    
   444.635661803               4.48 Joules power/energy-pkg/                                                     
   444.635661803               1.07 Joules power/energy-cores/                                                   
   444.635661803               0.68 Joules power/energy-psys/                                                    
   445.637171586               4.27 Joules power/energy-pkg/                                                     
   445.637171586               1.02 Joules power/energy-cores/                                                   
   445.637171586               0.68 Joules power/energy-psys/                                                    
   446.638749321               4.42 Joules power/energy-pkg/                                                     
   446.638749321               1.08 Joules power/energy-cores/                                                   
   446.638749321               0.68 Joules power/energy-psys/                                                    
   447.639823539               4.51 Joules power/energy-pkg/                                                     
   447.639823539               1.04 Joules power/energy-cores/                                                   
   447.639823539               0.68 Joules power/energy-psys/                                                    
   448.641270882               4.72 Joules power/energy-pkg/                                                     
   448.641270882               1.04 Joules power/energy-cores/                                                   
   448.641270882               0.68 Joules power/energy-psys/                                                    
   449.642798414               4.33 Joules power/energy-pkg/                                                     
   449.642798414               0.99 Joules power/energy-cores/                                                   
   449.642798414               0.68 Joules power/energy-psys/                                                    
   450.644365472               4.34 Joules power/energy-pkg/                                                     
   450.644365472               0.99 Joules power/energy-cores/                                                   
   450.644365472               0.68 Joules power/energy-psys/                                                    
   451.645852804               4.34 Joules power/energy-pkg/                                                     
   451.645852804               1.00 Joules power/energy-cores/                                                   
   451.645852804               0.68 Joules power/energy-psys/                                                    
   452.646816621               4.55 Joules power/energy-pkg/                                                     
   452.646816621               1.05 Joules power/energy-cores/                                                   
   452.646816621               0.68 Joules power/energy-psys/                                                    
   453.648162056               4.43 Joules power/energy-pkg/                                                     
   453.648162056               1.05 Joules power/energy-cores/                                                   
   453.648162056               0.68 Joules power/energy-psys/                                                    
   454.649441494               4.38 Joules power/energy-pkg/                                                     
   454.649441494               1.00 Joules power/energy-cores/                                                   
   454.649441494               0.68 Joules power/energy-psys/                                                    
   455.650987858               4.23 Joules power/energy-pkg/                                                     
   455.650987858               0.93 Joules power/energy-cores/                                                   
   455.650987858               0.68 Joules power/energy-psys/                                                    
   456.652412642               4.30 Joules power/energy-pkg/                                                     
   456.652412642               0.96 Joules power/energy-cores/                                                   
   456.652412642               0.68 Joules power/energy-psys/                                                    
   457.653872450               4.37 Joules power/energy-pkg/                                                     
   457.653872450               0.96 Joules power/energy-cores/                                                   
   457.653872450               0.68 Joules power/energy-psys/                                                    
   458.655243854               4.65 Joules power/energy-pkg/                                                     
   458.655243854               1.11 Joules power/energy-cores/                                                   
   458.655243854               0.68 Joules power/energy-psys/                                                    
   459.656533796               4.55 Joules power/energy-pkg/                                                     
   459.656533796               1.12 Joules power/energy-cores/                                                   
   459.656533796               0.68 Joules power/energy-psys/                                                    
   460.658093503               4.40 Joules power/energy-pkg/                                                     
   460.658093503               1.00 Joules power/energy-cores/                                                   
   460.658093503               0.68 Joules power/energy-psys/                                                    
   461.659614267               4.12 Joules power/energy-pkg/                                                     
   461.659614267               0.91 Joules power/energy-cores/                                                   
   461.659614267               0.68 Joules power/energy-psys/                                                    
   462.660978045               4.42 Joules power/energy-pkg/                                                     
   462.660978045               1.00 Joules power/energy-cores/                                                   
   462.660978045               0.68 Joules power/energy-psys/                                                    
   463.662334210               4.44 Joules power/energy-pkg/                                                     
   463.662334210               1.02 Joules power/energy-cores/                                                   
   463.662334210               0.68 Joules power/energy-psys/                                                    
   464.662825080               4.30 Joules power/energy-pkg/                                                     
   464.662825080               0.95 Joules power/energy-cores/                                                   
   464.662825080               0.68 Joules power/energy-psys/                                                    
   465.664302346               4.40 Joules power/energy-pkg/                                                     
   465.664302346               1.05 Joules power/energy-cores/                                                   
   465.664302346               0.68 Joules power/energy-psys/                                                    
   466.665879460               4.42 Joules power/energy-pkg/                                                     
   466.665879460               1.01 Joules power/energy-cores/                                                   
   466.665879460               0.68 Joules power/energy-psys/                                                    
   467.667455538               4.25 Joules power/energy-pkg/                                                     
   467.667455538               0.99 Joules power/energy-cores/                                                   
   467.667455538               0.68 Joules power/energy-psys/                                                    
   468.669007986               4.54 Joules power/energy-pkg/                                                     
   468.669007986               0.99 Joules power/energy-cores/                                                   
   468.669007986               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   469.669826648               4.62 Joules power/energy-pkg/                                                     
   469.669826648               1.08 Joules power/energy-cores/                                                   
   469.669826648               0.68 Joules power/energy-psys/                                                    
   470.671286684               4.77 Joules power/energy-pkg/                                                     
   470.671286684               1.16 Joules power/energy-cores/                                                   
   470.671286684               0.68 Joules power/energy-psys/                                                    
   471.672757082               4.50 Joules power/energy-pkg/                                                     
   471.672757082               0.95 Joules power/energy-cores/                                                   
   471.672757082               0.68 Joules power/energy-psys/                                                    
   472.674291880               4.35 Joules power/energy-pkg/                                                     
   472.674291880               0.95 Joules power/energy-cores/                                                   
   472.674291880               0.68 Joules power/energy-psys/                                                    
   473.675876876               4.34 Joules power/energy-pkg/                                                     
   473.675876876               0.96 Joules power/energy-cores/                                                   
   473.675876876               0.69 Joules power/energy-psys/                                                    
   474.677453547               4.46 Joules power/energy-pkg/                                                     
   474.677453547               1.07 Joules power/energy-cores/                                                   
   474.677453547               0.68 Joules power/energy-psys/                                                    
   475.679015814               4.49 Joules power/energy-pkg/                                                     
   475.679015814               1.05 Joules power/energy-cores/                                                   
   475.679015814               0.68 Joules power/energy-psys/                                                    
   476.680606087               4.53 Joules power/energy-pkg/                                                     
   476.680606087               1.04 Joules power/energy-cores/                                                   
   476.680606087               0.68 Joules power/energy-psys/                                                    
   477.682184153               4.25 Joules power/energy-pkg/                                                     
   477.682184153               0.92 Joules power/energy-cores/                                                   
   477.682184153               0.68 Joules power/energy-psys/                                                    
   478.683640174               4.41 Joules power/energy-pkg/                                                     
   478.683640174               1.00 Joules power/energy-cores/                                                   
   478.683640174               0.68 Joules power/energy-psys/                                                    
   479.685174341               4.34 Joules power/energy-pkg/                                                     
   479.685174341               0.99 Joules power/energy-cores/                                                   
   479.685174341               0.68 Joules power/energy-psys/                                                    
   480.686832331               4.56 Joules power/energy-pkg/                                                     
   480.686832331               1.05 Joules power/energy-cores/                                                   
   480.686832331               0.69 Joules power/energy-psys/                                                    
   481.688427684               4.34 Joules power/energy-pkg/                                                     
   481.688427684               1.01 Joules power/energy-cores/                                                   
   481.688427684               0.68 Joules power/energy-psys/                                                    
   482.689942652               4.45 Joules power/energy-pkg/                                                     
   482.689942652               1.05 Joules power/energy-cores/                                                   
   482.689942652               0.68 Joules power/energy-psys/                                                    
   483.693410012               4.39 Joules power/energy-pkg/                                                     
   483.693410012               1.04 Joules power/energy-cores/                                                   
   483.693410012               0.68 Joules power/energy-psys/                                                    
   484.694885105               4.38 Joules power/energy-pkg/                                                     
   484.694885105               1.05 Joules power/energy-cores/                                                   
   484.694885105               0.68 Joules power/energy-psys/                                                    
   485.696364579               4.51 Joules power/energy-pkg/                                                     
   485.696364579               1.06 Joules power/energy-cores/                                                   
   485.696364579               0.68 Joules power/energy-psys/                                                    
   486.697938788               4.36 Joules power/energy-pkg/                                                     
   486.697938788               1.04 Joules power/energy-cores/                                                   
   486.697938788               0.68 Joules power/energy-psys/                                                    
   487.699303186               4.39 Joules power/energy-pkg/                                                     
   487.699303186               1.04 Joules power/energy-cores/                                                   
   487.699303186               0.68 Joules power/energy-psys/                                                    
   488.700746924               4.44 Joules power/energy-pkg/                                                     
   488.700746924               1.07 Joules power/energy-cores/                                                   
   488.700746924               0.68 Joules power/energy-psys/                                                    
   489.702271465               4.34 Joules power/energy-pkg/                                                     
   489.702271465               1.05 Joules power/energy-cores/                                                   
   489.702271465               0.68 Joules power/energy-psys/                                                    
   490.703651020               4.69 Joules power/energy-pkg/                                                     
   490.703651020               1.23 Joules power/energy-cores/                                                   
   490.703651020               0.68 Joules power/energy-psys/                                                    
   491.704968037               4.46 Joules power/energy-pkg/                                                     
   491.704968037               1.10 Joules power/energy-cores/                                                   
   491.704968037               0.68 Joules power/energy-psys/                                                    
   492.705840444               4.44 Joules power/energy-pkg/                                                     
   492.705840444               1.06 Joules power/energy-cores/                                                   
   492.705840444               0.68 Joules power/energy-psys/                                                    
   493.706860285               4.39 Joules power/energy-pkg/                                                     
   493.706860285               1.02 Joules power/energy-cores/                                                   
   493.706860285               0.68 Joules power/energy-psys/                                                    
   494.708298947               4.71 Joules power/energy-pkg/                                                     
   494.708298947               1.08 Joules power/energy-cores/                                                   
   494.708298947               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   495.709599843               4.38 Joules power/energy-pkg/                                                     
   495.709599843               1.03 Joules power/energy-cores/                                                   
   495.709599843               0.68 Joules power/energy-psys/                                                    
   496.711026927               4.47 Joules power/energy-pkg/                                                     
   496.711026927               1.08 Joules power/energy-cores/                                                   
   496.711026927               0.68 Joules power/energy-psys/                                                    
   497.712372442               4.47 Joules power/energy-pkg/                                                     
   497.712372442               1.06 Joules power/energy-cores/                                                   
   497.712372442               0.68 Joules power/energy-psys/                                                    
   498.713818800               4.48 Joules power/energy-pkg/                                                     
   498.713818800               1.08 Joules power/energy-cores/                                                   
   498.713818800               0.68 Joules power/energy-psys/                                                    
   499.714862481               4.51 Joules power/energy-pkg/                                                     
   499.714862481               1.12 Joules power/energy-cores/                                                   
   499.714862481               0.68 Joules power/energy-psys/                                                    
   500.002408787               1.23 Joules power/energy-pkg/                                                     
   500.002408787               0.28 Joules power/energy-cores/                                                   
   500.002408787               0.20 Joules power/energy-psys/                                                    
