timestamp,name,cpu_perc,mem_usage,net_io,block_io,pids
1787757705.871128583,panther3_controller,42.71%,137.8MiB / 31.05GiB,0B / 0B,0B / 975kB,56
1787757705.871128583,panther4_controller,46.69%,138.8MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787757707.890799325,panther_controller,51.94%,136.2MiB / 31.05GiB,0B / 0B,0B / 963kB,57
1787757707.890799325,panther2_controller,49.80%,137.2MiB / 31.05GiB,0B / 0B,0B / 971kB,55
1787757707.890799325,panther3_controller,56.79%,137.6MiB / 31.05GiB,0B / 0B,0B / 975kB,56
1787757707.890799325,panther4_controller,36.53%,140MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787757709.905904546,panther_controller,41.90%,136.4MiB / 31.05GiB,0B / 0B,0B / 963kB,57
1787757709.905904546,panther2_controller,42.62%,138MiB / 31.05GiB,0B / 0B,0B / 971kB,55
1787757709.905904546,panther3_controller,44.22%,137.7MiB / 31.05GiB,0B / 0B,0B / 975kB,56
1787757709.905904546,panther4_controller,41.58%,139.4MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787757711.922193897,panther_controller,34.14%,137.2MiB / 31.05GiB,0B / 0B,0B / 963kB,57
1787757711.922193897,panther2_controller,40.08%,137.8MiB / 31.05GiB,0B / 0B,0B / 971kB,55
1787757711.922193897,panther3_controller,49.54%,137.6MiB / 31.05GiB,0B / 0B,0B / 975kB,56
1787757711.922193897,panther4_controller,57.24%,138.9MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787757713.939567207,panther_controller,40.97%,136.2MiB / 31.05GiB,0B / 0B,0B / 963kB,57
1787757713.939567207,panther2_controller,49.28%,138.1MiB / 31.05GiB,0B / 0B,0B / 971kB,55
1787757713.939567207,panther3_controller,47.62%,137.5MiB / 31.05GiB,0B / 0B,0B / 975kB,56
1787757713.939567207,panther4_controller,47.36%,138.8MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787757715.955212359,panther_controller,49.84%,136.5MiB / 31.05GiB,0B / 0B,0B / 963kB,57
1787757715.955212359,panther2_controller,38.55%,138MiB / 31.05GiB,0B / 0B,0B / 971kB,55
1787757715.955212359,panther3_controller,43.24%,137.6MiB / 31.05GiB,0B / 0B,0B / 975kB,56
1787757715.955212359,panther4_controller,45.10%,138.8MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787757717.974215031,panther_controller,44.03%,136.8MiB / 31.05GiB,0B / 0B,0B / 963kB,57
1787757717.974215031,panther2_controller,58.20%,137.8MiB / 31.05GiB,0B / 0B,0B / 971kB,55
1787757717.974215031,panther3_controller,43.50%,137.5MiB / 31.05GiB,0B / 0B,0B / 975kB,56
1787757717.974215031,panther4_controller,45.32%,138.6MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787757719.991233532,panther_controller,44.45%,137.4MiB / 31.05GiB,0B / 0B,0B / 963kB,57
1787757719.991233532,panther2_controller,50.90%,137.8MiB / 31.05GiB,0B / 0B,0B / 971kB,55
1787757719.991233532,panther3_controller,54.99%,137.5MiB / 31.05GiB,0B / 0B,0B / 975kB,56
1787757719.991233532,panther4_controller,51.24%,138.7MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787757722.009966518,panther_controller,46.21%,137.4MiB / 31.05GiB,0B / 0B,0B / 963kB,57
1787757722.009966518,panther2_controller,45.12%,138MiB / 31.05GiB,0B / 0B,0B / 971kB,55
1787757722.009966518,panther3_controller,46.86%,137.7MiB / 31.05GiB,0B / 0B,0B / 975kB,56
