timestamp,name,cpu_perc,mem_usage,net_io,block_io,pids
1788355475.200104613,panther_controller,28.03%,127.4MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1788355475.200104613,panther2_controller,33.09%,125MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1788355475.200104613,panther3_controller,23.22%,126.8MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1788355477.212665104,panther_controller,27.68%,127.4MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1788355477.212665104,panther2_controller,33.63%,125MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1788355477.212665104,panther3_controller,21.83%,126.5MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1788355479.226605852,panther_controller,32.22%,127.3MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1788355479.226605852,panther2_controller,37.79%,125MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1788355479.226605852,panther3_controller,26.14%,126.5MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1788355481.241798491,panther_controller,29.88%,127.2MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1788355481.241798491,panther2_controller,32.20%,124.6MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1788355481.241798491,panther3_controller,23.37%,126.4MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1788355483.255253362,panther_controller,27.69%,127MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1788355483.255253362,panther2_controller,27.88%,124.9MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1788355483.255253362,panther3_controller,20.93%,126.3MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1788355485.269441132,panther_controller,31.73%,127.5MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1788355485.269441132,panther2_controller,32.42%,124.9MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1788355485.269441132,panther3_controller,24.08%,126.4MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1788355487.282723667,panther_controller,30.17%,127.3MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1788355487.282723667,panther2_controller,32.70%,124.9MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1788355487.282723667,panther3_controller,26.51%,126.5MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1788355489.296468074,panther_controller,29.95%,127.6MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1788355489.296468074,panther2_controller,31.46%,124.8MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1788355489.296468074,panther3_controller,23.20%,126.3MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1788355491.310081247,panther_controller,31.02%,127.2MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1788355491.310081247,panther2_controller,31.16%,124.6MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355491.310081247,panther3_controller,23.00%,126MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355493.323457137,panther_controller,31.54%,126.9MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1788355493.323457137,panther2_controller,28.59%,124.6MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355493.323457137,panther3_controller,21.98%,126.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355495.337324455,panther_controller,32.49%,126.7MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1788355495.337324455,panther2_controller,30.29%,124.7MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355495.337324455,panther3_controller,25.07%,126.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355497.350178466,panther_controller,31.02%,126.8MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1788355497.350178466,panther2_controller,27.36%,124.6MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355497.350178466,panther3_controller,21.93%,125.9MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355499.362569248,panther_controller,26.58%,127.3MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1788355499.362569248,panther2_controller,25.60%,124.8MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355499.362569248,panther3_controller,20.00%,126.2MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355501.376541428,panther_controller,29.56%,127.3MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1788355501.376541428,panther2_controller,29.70%,124.4MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355501.376541428,panther3_controller,24.50%,126.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355503.389264907,panther_controller,27.14%,127MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1788355503.389264907,panther2_controller,26.95%,124.7MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355503.389264907,panther3_controller,28.42%,126.3MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355505.402522152,panther_controller,30.47%,126.9MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1788355505.402522152,panther2_controller,29.35%,124.7MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355505.402522152,panther3_controller,27.87%,126.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355507.415536102,panther_controller,29.69%,126.9MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1788355507.415536102,panther2_controller,27.12%,124.4MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355507.415536102,panther3_controller,27.82%,125.8MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355509.427767332,panther_controller,29.59%,126.9MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1788355509.427767332,panther2_controller,27.00%,124.2MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355509.427767332,panther3_controller,26.77%,126.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355511.441583811,panther_controller,28.41%,127.3MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1788355511.441583811,panther2_controller,27.29%,124.7MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355511.441583811,panther3_controller,27.21%,126.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355513.456293900,panther_controller,33.48%,127.1MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1788355513.456293900,panther2_controller,30.63%,124.5MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355513.456293900,panther3_controller,30.17%,126.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355515.469711474,panther_controller,28.91%,127.2MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1788355515.469711474,panther2_controller,25.47%,124.6MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355515.469711474,panther3_controller,24.84%,126.2MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355517.483379429,panther_controller,31.44%,126.6MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1788355517.483379429,panther2_controller,30.95%,124.7MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355517.483379429,panther3_controller,26.75%,126.5MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355519.496416121,panther_controller,28.86%,127.3MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1788355519.496416121,panther2_controller,28.32%,124.5MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355519.496416121,panther3_controller,26.46%,126.7MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355521.510267932,panther_controller,30.53%,126.9MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1788355521.510267932,panther2_controller,29.50%,124.6MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355521.510267932,panther3_controller,26.00%,126.2MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355523.527179574,panther_controller,32.40%,127.2MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1788355523.527179574,panther2_controller,33.28%,124.9MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355523.527179574,panther3_controller,27.39%,126.2MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355525.540203296,panther_controller,31.76%,127.2MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1788355525.540203296,panther2_controller,33.07%,124.6MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1788355525.540203296,panther3_controller,28.11%,126.3MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355527.552735329,panther_controller,31.40%,127.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1788355527.552735329,panther2_controller,32.06%,124.8MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355527.552735329,panther3_controller,29.15%,126.6MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355529.566690452,panther_controller,30.76%,127.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1788355529.566690452,panther2_controller,32.17%,124.9MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355529.566690452,panther3_controller,26.09%,125.9MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355531.581160605,panther_controller,31.04%,127.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1788355531.581160605,panther2_controller,30.99%,124.8MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355531.581160605,panther3_controller,23.84%,126.4MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355533.597147609,panther_controller,27.60%,127.2MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1788355533.597147609,panther2_controller,27.24%,124.8MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355533.597147609,panther3_controller,21.18%,126.3MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355535.610272183,panther_controller,31.02%,127.3MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1788355535.610272183,panther2_controller,29.90%,125.1MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355535.610272183,panther3_controller,24.99%,126.2MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355537.624051090,panther_controller,28.15%,127.5MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1788355537.624051090,panther2_controller,27.32%,124.5MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355537.624051090,panther3_controller,21.75%,125.9MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355539.637179432,panther_controller,26.46%,127.5MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1788355539.637179432,panther2_controller,24.66%,124.7MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355539.637179432,panther3_controller,20.09%,126MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355541.652414408,panther_controller,29.56%,127.2MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1788355541.652414408,panther2_controller,26.93%,124.8MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355541.652414408,panther3_controller,22.72%,126.1MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355543.664950216,panther_controller,28.12%,127MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1788355543.664950216,panther2_controller,25.35%,124.8MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355543.664950216,panther3_controller,21.37%,126.5MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355545.676730303,panther_controller,36.75%,127.3MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1788355545.676730303,panther2_controller,29.73%,124.8MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355545.676730303,panther3_controller,24.05%,126.8MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355547.690004900,panther_controller,37.16%,127.3MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1788355547.690004900,panther2_controller,32.12%,124.8MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355547.690004900,panther3_controller,26.33%,126.5MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355549.702723727,panther_controller,27.19%,127.3MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1788355549.702723727,panther2_controller,20.39%,124.7MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355549.702723727,panther3_controller,18.90%,126.6MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355551.715969819,panther_controller,40.63%,127.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1788355551.715969819,panther2_controller,32.18%,124.6MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355551.715969819,panther3_controller,26.05%,126.3MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355553.728298229,panther_controller,37.60%,126.8MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1788355553.728298229,panther2_controller,29.26%,122.3MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355553.728298229,panther3_controller,24.76%,126.5MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355555.741915250,panther_controller,26.72%,127.2MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1788355555.741915250,panther2_controller,22.97%,121.9MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355555.741915250,panther3_controller,20.08%,126.7MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355557.754746225,panther_controller,29.90%,127.3MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1788355557.754746225,panther2_controller,28.01%,122.2MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355557.754746225,panther3_controller,22.89%,126.5MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355559.767920841,panther_controller,30.83%,127.2MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1788355559.767920841,panther2_controller,27.51%,121.9MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355559.767920841,panther3_controller,22.20%,126.6MiB / 31.05GiB,0B / 0B,0B / 1.03MB,55
1788355561.781743681,panther_controller,27.55%,127MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1788355561.781743681,panther2_controller,24.54%,122.7MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355561.781743681,panther3_controller,21.20%,126.5MiB / 31.05GiB,0B / 0B,0B / 1.03MB,55
1788355563.794357807,panther_controller,36.13%,127.3MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1788355563.794357807,panther2_controller,32.99%,123.2MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355563.794357807,panther3_controller,27.44%,126.8MiB / 31.05GiB,0B / 0B,0B / 1.03MB,55
1788355565.808062720,panther_controller,26.90%,127.3MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1788355565.808062720,panther2_controller,23.70%,123.9MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355565.808062720,panther3_controller,20.70%,126.6MiB / 31.05GiB,0B / 0B,0B / 1.03MB,55
1788355567.821728420,panther_controller,33.09%,127.1MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1788355567.821728420,panther2_controller,29.89%,124.8MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355567.821728420,panther3_controller,23.46%,127MiB / 31.05GiB,0B / 0B,0B / 1.03MB,55
1788355569.835026269,panther_controller,30.14%,127.1MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1788355569.835026269,panther2_controller,27.18%,124.9MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355569.835026269,panther3_controller,23.49%,127.1MiB / 31.05GiB,0B / 0B,0B / 1.03MB,55
1788355571.850140534,panther_controller,23.17%,127.4MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1788355571.850140534,panther2_controller,24.59%,125.1MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355571.850140534,panther3_controller,18.57%,127MiB / 31.05GiB,0B / 0B,0B / 1.03MB,55
1788355573.862294993,panther_controller,34.46%,127MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1788355573.862294993,panther2_controller,37.34%,124.9MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355573.862294993,panther3_controller,27.00%,126.8MiB / 31.05GiB,0B / 0B,0B / 1.03MB,55
1788355575.875954040,panther_controller,28.83%,127.1MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1788355575.875954040,panther2_controller,30.82%,124.7MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355575.875954040,panther3_controller,21.57%,126.6MiB / 31.05GiB,0B / 0B,0B / 1.03MB,55
1788355577.888918547,panther_controller,21.66%,127.1MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1788355577.888918547,panther2_controller,24.25%,124.8MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355577.888918547,panther3_controller,18.82%,126.9MiB / 31.05GiB,0B / 0B,0B / 1.03MB,55
1788355579.901268335,panther_controller,33.46%,127.4MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1788355579.901268335,panther2_controller,34.86%,124.9MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355579.901268335,panther3_controller,27.04%,127MiB / 31.05GiB,0B / 0B,0B / 1.03MB,55
1788355581.913986946,panther_controller,27.35%,127.3MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1788355581.913986946,panther2_controller,29.19%,125.1MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355581.913986946,panther3_controller,23.92%,126.8MiB / 31.05GiB,0B / 0B,0B / 1.03MB,55
1788355583.926812474,panther_controller,22.69%,127.3MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1788355583.926812474,panther2_controller,24.79%,125.3MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355583.926812474,panther3_controller,19.71%,126.9MiB / 31.05GiB,0B / 0B,0B / 1.03MB,55
1788355585.941675276,panther_controller,30.79%,127.2MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1788355585.941675276,panther2_controller,34.25%,124.9MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355585.941675276,panther3_controller,29.20%,127.5MiB / 31.05GiB,0B / 0B,0B / 1.03MB,55
1788355587.953703376,panther_controller,24.69%,127.8MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1788355587.953703376,panther2_controller,26.73%,124.8MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355587.953703376,panther3_controller,25.86%,127.7MiB / 31.05GiB,0B / 0B,0B / 1.03MB,55
1788355589.966500557,panther_controller,26.63%,127.8MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
