timestamp,name,cpu_perc,mem_usage,net_io,block_io,pids
1787507098.227885253,panther2_controller,35.01%,104.7MiB / 31.05GiB,0B / 0B,0B / 983kB,56
1787507100.237705078,panther_controller,35.37%,104.7MiB / 31.05GiB,0B / 0B,0B / 975kB,55
1787507100.237705078,panther2_controller,36.53%,104.6MiB / 31.05GiB,0B / 0B,0B / 983kB,56
1787507102.247607182,panther_controller,35.13%,104.6MiB / 31.05GiB,0B / 0B,0B / 975kB,55
1787507102.247607182,panther2_controller,34.40%,104.6MiB / 31.05GiB,0B / 0B,0B / 983kB,56
1787507104.256963816,panther_controller,32.54%,104.6MiB / 31.05GiB,0B / 0B,0B / 975kB,55
1787507104.256963816,panther2_controller,33.22%,104.5MiB / 31.05GiB,0B / 0B,0B / 983kB,56
1787507106.266159167,panther_controller,32.75%,104.5MiB / 31.05GiB,0B / 0B,0B / 975kB,55
1787507106.266159167,panther2_controller,32.90%,104.7MiB / 31.05GiB,0B / 0B,0B / 983kB,56
1787507108.275052862,panther_controller,33.11%,104.5MiB / 31.05GiB,0B / 0B,0B / 975kB,55
1787507108.275052862,panther2_controller,33.81%,104.7MiB / 31.05GiB,0B / 0B,0B / 983kB,56
1787507110.286359739,panther_controller,31.60%,104.7MiB / 31.05GiB,0B / 0B,0B / 975kB,55
1787507110.286359739,panther2_controller,33.01%,104.6MiB / 31.05GiB,0B / 0B,0B / 983kB,56
1787507112.296051433,panther_controller,32.45%,104.8MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787507112.296051433,panther2_controller,31.64%,104.6MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787507114.304833859,panther_controller,33.47%,104.6MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787507114.304833859,panther2_controller,33.05%,104.7MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787507116.315205315,panther_controller,33.53%,104.8MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787507116.315205315,panther2_controller,31.50%,104.5MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787507118.325191774,panther_controller,32.89%,104.7MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787507118.325191774,panther2_controller,32.90%,104.7MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787507120.334795146,panther_controller,33.65%,104.7MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787507120.334795146,panther2_controller,35.32%,104.7MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787507122.343948148,panther_controller,32.59%,104.7MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787507122.343948148,panther2_controller,33.40%,104.7MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787507124.354340568,panther_controller,32.73%,104.8MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787507124.354340568,panther2_controller,33.46%,104.6MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787507126.365817091,panther_controller,33.81%,104.6MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787507126.365817091,panther2_controller,31.89%,104.6MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787507128.374676608,panther_controller,33.66%,104.5MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787507128.374676608,panther2_controller,31.12%,104.5MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787507130.384692506,panther_controller,33.78%,104.7MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787507130.384692506,panther2_controller,32.19%,104.6MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787507132.394159752,panther_controller,32.33%,105MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787507132.394159752,panther2_controller,31.37%,104.5MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787507134.403927768,panther_controller,33.85%,104.8MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787507134.403927768,panther2_controller,32.14%,104.9MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787507136.414111568,panther_controller,33.51%,104.9MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787507136.414111568,panther2_controller,33.52%,104.8MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787507138.423712521,panther_controller,31.38%,104.6MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787507138.423712521,panther2_controller,31.99%,104.7MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787507140.433262728,panther_controller,34.17%,104.8MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787507140.433262728,panther2_controller,33.60%,104.6MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787507142.443510936,panther_controller,35.31%,104.8MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787507142.443510936,panther2_controller,33.48%,104.6MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787507144.453732687,panther_controller,33.19%,104.8MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787507144.453732687,panther2_controller,31.81%,104.4MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787507146.462294598,panther_controller,33.05%,104.5MiB / 31.05GiB,0B / 0B,0B / 991kB,55
1787507146.462294598,panther2_controller,31.48%,104.5MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787507148.471996930,panther_controller,34.22%,104.7MiB / 31.05GiB,0B / 0B,0B / 991kB,55
1787507148.471996930,panther2_controller,32.30%,104.4MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787507150.481984515,panther_controller,32.83%,104.9MiB / 31.05GiB,0B / 0B,0B / 991kB,55
1787507150.481984515,panther2_controller,31.83%,104.6MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787507152.492957569,panther_controller,31.03%,104.7MiB / 31.05GiB,0B / 0B,0B / 991kB,55
1787507152.492957569,panther2_controller,32.62%,104.9MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787507154.502662447,panther_controller,33.41%,104.5MiB / 31.05GiB,0B / 0B,0B / 991kB,55
1787507154.502662447,panther2_controller,34.40%,104.5MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787507156.513152376,panther_controller,31.61%,104.4MiB / 31.05GiB,0B / 0B,0B / 991kB,55
1787507156.513152376,panther2_controller,33.19%,104.8MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787507158.522479086,panther_controller,32.28%,104.7MiB / 31.05GiB,0B / 0B,0B / 991kB,55
1787507158.522479086,panther2_controller,33.22%,104.6MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787507160.532532160,panther_controller,30.43%,104.7MiB / 31.05GiB,0B / 0B,0B / 991kB,55
1787507160.532532160,panther2_controller,32.04%,104.5MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787507162.541919712,panther_controller,30.16%,104.3MiB / 31.05GiB,0B / 0B,0B / 991kB,55
1787507162.541919712,panther2_controller,33.90%,104.8MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787507164.551102421,panther_controller,30.32%,104.5MiB / 31.05GiB,0B / 0B,0B / 991kB,55
1787507164.551102421,panther2_controller,35.59%,105.1MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787507166.560399080,panther_controller,32.64%,104.5MiB / 31.05GiB,0B / 0B,0B / 991kB,55
1787507166.560399080,panther2_controller,35.35%,104.8MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787507168.572028051,panther_controller,33.34%,104.5MiB / 31.05GiB,0B / 0B,0B / 991kB,55
1787507168.572028051,panther2_controller,36.17%,104.9MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787507170.582244854,panther_controller,35.23%,104.6MiB / 31.05GiB,0B / 0B,0B / 991kB,55
1787507170.582244854,panther2_controller,39.51%,104.9MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787507172.591740411,panther_controller,33.72%,104.5MiB / 31.05GiB,0B / 0B,0B / 991kB,55
1787507172.591740411,panther2_controller,34.31%,104.9MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787507174.600311819,panther_controller,31.92%,104.7MiB / 31.05GiB,0B / 0B,0B / 991kB,55
1787507174.600311819,panther2_controller,32.80%,105MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787507176.610120432,panther_controller,32.91%,104.5MiB / 31.05GiB,0B / 0B,0B / 991kB,55
1787507176.610120432,panther2_controller,33.86%,104.6MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787507178.619594547,panther_controller,31.16%,104.6MiB / 31.05GiB,0B / 0B,0B / 991kB,55
1787507178.619594547,panther2_controller,30.82%,104.9MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787507180.629515845,panther_controller,34.37%,104.5MiB / 31.05GiB,0B / 0B,0B / 999kB,55
