wall_time,elapsed_s,panther/cmd_vel_nav_hz,panther/cmd_vel_nav_jitter_ms,panther/amcl_pose_hz,panther/amcl_pose_jitter_ms,panther/plan_hz,panther/plan_jitter_ms,panther/local_costmap_hz,panther/local_costmap_jitter_ms,panther/velodyne_filtered_hz,panther/velodyne_filtered_jitter_ms,panther/path_length_m,panther2/cmd_vel_nav_hz,panther2/cmd_vel_nav_jitter_ms,panther2/amcl_pose_hz,panther2/amcl_pose_jitter_ms,panther2/plan_hz,panther2/plan_jitter_ms,panther2/local_costmap_hz,panther2/local_costmap_jitter_ms,panther2/velodyne_filtered_hz,panther2/velodyne_filtered_jitter_ms,panther2/path_length_m
1787507233.596,223.7,9.9,5.29,1.7,3.02,1.0,0.00,0.8,0.00,4.9,24.91,12.199,10.0,6.67,1.4,94.34,0.9,0.00,0.8,0.00,4.9,25.17,10.619
1787507235.564,225.7,10.1,10.29,1.7,29.34,1.0,0.00,0.5,0.00,5.1,16.30,11.430,10.0,6.51,1.4,0.00,1.0,0.00,1.0,0.00,5.1,17.21,9.912
1787507237.498,227.6,10.1,7.94,1.7,15.57,0.5,0.00,1.0,0.00,5.2,20.21,11.311,10.0,7.27,1.3,11.53,1.0,0.00,1.0,0.00,5.1,21.18,9.608
1787507239.527,229.6,10.1,6.53,1.7,42.36,0.5,0.00,1.0,0.00,5.0,19.14,10.306,9.9,5.55,1.6,17.87,1.0,0.00,1.0,0.00,5.0,18.79,8.897
1787507241.466,231.6,10.0,4.55,1.8,26.98,1.0,0.00,1.0,0.00,5.1,22.06,9.952,10.1,6.28,1.3,0.00,1.0,0.00,0.5,0.00,5.1,22.78,8.108
1787507243.458,233.5,10.0,10.47,1.7,17.98,1.0,0.00,0.8,0.00,5.0,14.48,9.272,10.0,6.07,1.2,6.08,1.0,0.00,0.8,0.00,5.0,12.89,7.511
1787507245.457,235.5,10.0,3.53,1.6,27.18,1.0,0.00,0.5,0.00,4.9,20.24,8.693,10.0,7.55,1.2,0.00,1.0,0.00,0.8,0.00,4.9,19.63,6.889
1787507247.430,237.5,10.0,3.31,1.7,37.20,1.0,0.00,0.8,0.00,5.1,20.61,8.013,10.0,13.93,1.3,8.04,1.0,0.00,0.8,0.00,5.1,20.71,6.373
1787507249.388,239.5,10.1,8.76,1.7,20.99,1.0,0.00,0.8,0.00,5.1,15.62,7.293,10.0,7.11,1.3,0.00,1.0,0.00,0.5,0.00,5.1,15.96,5.823
1787507251.384,241.5,10.0,12.98,1.6,1.36,1.0,0.00,0.8,0.00,5.0,21.57,6.593,10.0,4.62,1.7,59.32,1.0,0.00,0.8,0.00,5.0,21.08,5.242
1787507253.398,243.5,10.0,9.79,1.7,37.01,1.0,0.00,0.5,0.00,5.0,19.83,6.033,10.0,7.29,1.7,26.38,1.0,0.00,1.0,0.00,5.0,20.45,4.646
1787507255.415,245.5,10.0,3.68,1.6,14.51,1.0,0.00,0.8,0.00,4.9,20.39,5.404,10.0,9.17,1.7,17.71,1.0,0.00,0.8,0.00,4.9,20.08,3.976
1787507257.436,247.5,10.0,4.63,1.6,5.27,1.0,0.00,0.8,0.00,4.9,22.75,4.588,10.0,9.40,1.6,4.52,1.0,0.00,0.5,0.00,4.9,22.34,3.255
1787507259.464,249.6,10.0,4.25,1.6,44.28,1.0,0.00,0.8,0.00,4.9,19.27,3.869,10.0,3.95,1.6,42.52,1.0,0.00,1.0,0.00,4.9,19.75,2.510
1787507261.478,251.6,10.0,5.52,1.3,0.00,1.0,0.00,0.5,0.00,4.9,19.25,3.273,10.0,6.61,1.6,31.82,1.0,0.00,0.8,0.00,4.9,21.08,1.662
1787507263.473,253.6,10.0,5.84,1.7,27.60,1.0,0.00,0.8,0.00,5.0,24.70,2.415,10.1,7.66,1.6,18.71,1.0,0.00,1.0,0.00,5.0,25.00,0.863
1787507265.563,255.7,10.0,4.78,1.6,31.50,1.0,0.00,0.8,0.00,4.7,17.26,1.593,10.0,10.41,1.0,0.00,1.0,0.00,0.9,0.00,4.7,17.86,0.341
1787507267.539,257.6,10.0,9.74,1.8,62.87,1.0,0.00,0.8,0.00,5.1,13.77,0.723,10.0,18.68,1.2,0.00,1.0,0.00,0.5,0.00,5.0,14.61,0.221
1787507269.570,259.7,10.0,8.67,1.1,70.81,1.0,0.00,0.5,0.00,4.9,25.53,0.141,10.0,10.46,1.9,82.94,1.0,0.00,0.8,0.00,4.9,26.27,0.191
1787507271.689,261.8,10.0,10.74,2.3,7.73,1.0,0.00,0.8,0.00,4.7,33.50,0.000,10.1,5.35,2.4,39.54,1.0,0.00,0.8,0.00,4.7,34.94,0.171
1787507273.724,263.8,10.0,5.23,4.4,70.70,1.0,0.00,0.8,0.00,4.8,23.11,0.050,9.9,13.29,1.7,43.82,1.0,0.00,0.8,0.00,4.8,23.43,0.100
1787507275.754,265.8,10.0,12.94,2.5,34.36,1.0,0.00,0.8,0.00,4.9,22.53,0.050,10.0,6.77,1.5,61.99,1.0,0.00,0.5,0.00,4.9,23.13,0.121
1787507277.890,268.0,10.5,22.41,2.0,91.69,1.0,0.00,0.5,0.00,4.7,21.15,15.228,10.2,25.75,1.6,176.98,1.0,0.00,0.8,0.00,4.7,23.27,24.299
1787507279.853,269.9,10.0,6.80,1.7,223.52,1.0,0.00,0.8,0.00,5.1,19.40,14.598,10.0,1.67,1.9,111.68,1.0,0.00,0.8,0.00,5.1,18.82,23.747
1787507282.002,272.1,9.9,10.25,1.2,0.00,1.0,0.00,0.8,0.00,4.6,18.20,13.970,10.0,6.37,1.5,9.41,1.0,0.00,0.8,0.00,4.6,18.29,22.990
1787507284.015,274.1,10.0,5.33,1.2,0.00,1.0,0.00,0.5,0.00,4.9,15.55,13.352,10.0,4.82,1.7,42.56,1.0,0.00,0.5,0.00,4.9,18.19,22.162
1787507286.072,276.2,10.0,9.04,1.7,0.00,1.0,0.00,0.8,0.00,4.8,19.61,12.661,10.0,6.21,1.6,18.27,1.0,0.00,0.8,0.00,4.8,19.56,21.405
1787507288.267,278.4,10.0,5.69,1.5,59.41,1.0,0.00,0.8,0.00,4.7,32.03,11.954,10.0,3.62,1.4,0.00,1.0,0.00,0.8,0.00,4.6,30.99,20.718
1787507290.249,280.3,10.0,5.14,1.7,19.32,1.0,0.00,0.8,0.00,5.0,17.32,11.185,10.0,2.59,1.3,3.16,1.0,0.00,1.0,0.00,5.0,16.68,20.109
1787507292.363,282.5,9.9,6.58,1.5,19.98,1.0,0.00,0.5,0.00,4.6,17.31,11.687,9.9,3.01,1.5,16.98,1.0,0.00,0.8,0.00,4.6,18.58,19.478
1787507294.541,284.6,10.1,8.71,2.2,44.88,1.0,0.00,0.5,0.00,4.6,35.23,11.215,10.1,8.38,1.5,18.77,1.0,0.00,0.5,0.00,4.7,35.04,18.928
1787507296.556,286.6,10.0,7.02,1.7,19.99,1.0,0.00,1.0,0.00,5.1,7.70,10.482,10.0,3.34,1.7,3.41,1.0,0.00,1.0,0.00,5.1,6.75,18.194
1787507298.693,288.8,10.1,5.66,1.6,21.24,1.0,0.00,0.8,0.00,4.8,20.06,9.499,10.1,6.96,1.6,15.34,1.0,0.00,0.8,0.00,4.8,20.59,17.506
1787507300.841,290.9,10.0,7.84,1.6,30.14,0.5,0.00,1.0,0.00,4.6,23.10,8.721,10.0,5.82,1.6,28.12,1.0,0.00,0.8,0.00,4.6,23.02,16.856
1787507302.926,293.0,9.9,5.48,2.4,29.05,0.5,0.00,0.8,0.00,4.8,19.17,7.921,9.9,4.94,1.6,48.30,1.0,0.00,0.8,0.00,4.8,20.24,16.109
1787507305.148,295.2,9.9,7.49,1.5,4.26,1.0,0.00,0.5,0.00,4.4,34.60,7.107,10.0,5.95,2.4,42.80,1.0,0.00,0.8,0.00,4.4,31.88,15.409
1787507307.117,297.2,10.0,7.28,1.7,25.60,1.0,0.00,0.8,0.00,5.1,15.23,6.435,10.0,4.43,1.7,25.34,1.0,0.00,0.5,0.00,5.1,15.37,14.736
1787507309.276,299.4,9.9,5.68,1.1,0.00,1.0,0.00,0.8,0.00,4.6,23.14,5.904,10.0,8.28,1.5,6.34,1.0,0.00,0.5,0.00,4.6,22.78,14.036
1787507311.460,301.5,10.0,6.86,1.5,44.83,1.0,0.00,0.8,0.00,4.5,23.83,5.292,10.0,5.70,1.5,40.10,1.0,0.00,0.8,0.00,4.5,23.98,13.386
1787507313.466,303.6,10.1,6.39,1.4,123.74,1.0,0.00,0.5,0.00,5.1,13.69,4.745,10.1,7.32,1.7,23.82,1.0,0.00,0.8,0.00,5.1,13.40,12.592
1787507315.703,305.8,10.0,4.55,1.1,0.00,1.0,0.00,0.5,0.00,4.5,27.08,4.244,10.0,2.98,1.5,34.43,1.0,0.00,0.5,0.00,4.5,27.56,11.982
1787507317.819,307.9,10.1,7.23,1.4,112.78,1.0,0.00,0.8,0.00,4.8,22.44,3.699,10.1,4.75,1.6,2.84,1.0,0.00,0.8,0.00,4.8,23.05,11.482
1787507319.981,310.1,10.0,5.32,1.5,9.24,1.0,0.00,0.8,0.00,4.7,16.71,2.940,10.0,2.80,1.6,34.60,1.0,0.00,0.8,0.00,4.7,17.07,10.782
1787507322.182,312.3,10.0,4.72,1.6,49.18,1.0,0.00,0.8,0.00,4.7,30.43,2.244,10.0,4.15,1.6,22.49,1.0,0.00,0.8,0.00,4.7,30.37,9.695
1787507324.254,314.3,10.0,5.42,1.6,25.97,1.0,0.00,0.8,0.00,4.9,13.05,1.499,10.0,3.59,1.7,18.19,1.0,0.00,0.8,0.00,4.9,16.10,9.092
1787507326.470,316.6,10.0,5.75,1.5,24.69,1.0,0.00,0.5,0.00,4.4,19.86,0.764,10.0,4.97,1.5,12.68,1.0,0.00,0.5,0.00,4.4,20.51,8.392
1787507328.613,318.7,10.0,8.87,0.9,0.00,1.0,0.00,0.5,0.00,4.8,19.87,0.383,10.0,8.73,1.8,131.76,1.0,0.00,0.5,0.00,4.8,19.06,7.642
1787507330.807,320.9,10.0,10.01,0.5,0.00,1.0,0.00,0.8,0.00,4.6,21.09,0.121,9.9,9.63,1.5,5.47,1.0,0.00,0.8,0.00,4.6,20.87,6.892
1787507333.030,323.1,10.0,8.03,3.8,112.34,1.0,0.00,0.7,0.00,4.5,25.25,0.050,10.0,7.96,1.5,61.69,1.0,0.00,0.8,0.00,4.5,25.77,6.332
1787507335.157,325.2,10.0,3.92,3.6,100.23,1.0,0.00,0.8,0.00,4.7,14.93,0.000,10.0,4.38,1.6,0.80,1.0,0.00,0.8,0.00,4.7,15.27,5.662
1787507337.349,327.4,10.1,8.13,2.3,29.87,1.0,0.00,0.5,0.00,4.5,22.87,0.071,10.0,5.36,1.5,6.97,1.0,0.00,0.8,0.00,4.5,23.83,5.014
1787507339.543,329.6,11.8,33.86,1.6,196.23,1.6,425.38,0.5,0.00,4.7,13.58,24.349,10.0,2.50,1.6,3.02,1.0,0.00,0.5,0.00,4.7,12.89,4.414
1787507341.746,331.8,9.9,15.38,1.5,20.50,1.0,0.00,0.8,0.00,4.5,19.93,23.868,10.0,2.57,1.5,32.22,1.0,0.00,0.5,0.00,4.5,19.32,3.512
1787507343.970,334.1,9.9,19.18,1.4,32.89,1.0,0.00,0.8,0.00,4.4,25.53,23.160,10.0,4.74,1.9,90.44,1.0,0.00,0.8,0.00,4.4,25.70,2.792
1787507346.111,336.2,10.0,17.02,1.6,28.03,1.0,0.00,0.8,0.00,4.7,15.05,22.453,10.0,3.40,1.6,33.77,1.0,0.00,0.8,0.00,4.7,16.56,2.015
1787507348.338,338.4,10.1,23.31,1.5,7.51,1.0,0.00,0.5,0.00,4.5,13.78,21.788,10.0,7.85,1.5,9.57,1.0,0.00,0.8,0.00,4.5,12.39,1.330
1787507350.580,340.7,10.1,11.40,1.5,82.39,1.0,0.00,0.5,0.00,4.6,25.84,20.818,10.0,5.02,1.5,47.39,1.0,0.00,0.9,0.00,4.6,29.82,0.645
1787507352.863,343.0,10.0,11.94,1.1,0.00,1.0,0.00,0.5,0.00,4.4,25.34,20.247,10.0,2.95,0.5,0.00,1.0,0.00,0.5,0.00,4.4,25.86,0.141
1787507355.147,345.2,10.0,5.19,1.5,16.30,1.0,0.00,0.5,0.00,4.4,27.67,19.627,10.0,6.76,2.5,65.89,1.0,0.00,0.5,0.00,4.4,27.09,0.000
1787507357.279,347.4,9.9,10.08,1.5,51.83,1.0,0.00,0.8,0.00,4.6,22.50,19.056,10.0,4.43,3.3,128.23,1.0,0.00,0.5,0.00,4.6,21.78,0.000
1787507359.579,349.7,10.0,13.09,1.5,0.00,1.0,0.00,0.8,0.00,4.3,17.63,18.544,10.4,25.32,1.5,0.00,1.7,437.66,0.5,0.00,4.3,17.57,23.723
1787507361.732,351.8,10.0,10.52,1.5,62.71,1.0,0.00,0.8,0.00,4.6,26.93,17.884,9.9,16.97,2.2,42.48,1.0,0.00,0.8,0.00,4.6,27.51,23.658
1787507364.109,354.2,10.0,8.47,1.4,15.58,1.0,0.00,0.5,0.00,4.2,25.91,17.034,9.9,14.22,1.4,15.29,1.0,0.00,0.7,0.00,4.2,25.78,23.147
1787507366.359,356.4,10.0,4.10,1.5,30.54,1.0,0.00,0.5,0.00,4.5,20.55,16.390,10.0,11.73,1.3,94.87,1.0,0.00,0.8,0.00,4.5,21.15,22.484
1787507368.677,358.8,10.0,3.79,1.4,38.00,1.0,0.00,0.5,0.00,4.4,29.96,15.740,10.1,19.25,1.5,0.00,1.0,0.00,0.5,0.00,4.4,28.64,21.641
1787507370.936,361.0,10.0,7.88,1.5,7.08,1.0,0.00,0.8,0.00,4.4,20.95,15.264,9.9,13.66,1.5,2.88,1.0,0.00,0.5,0.00,4.4,19.31,21.084
1787507373.149,363.2,10.1,5.29,1.5,14.82,1.0,0.00,0.8,0.00,4.6,14.27,14.711,10.0,7.84,1.6,7.85,1.0,0.00,0.8,0.00,4.6,14.84,20.490
1787507375.526,365.6,10.0,13.95,1.4,52.17,1.0,0.00,0.7,0.00,4.1,27.72,13.811,9.9,9.49,1.4,0.00,1.0,0.00,0.7,0.00,4.1,27.67,19.847
1787507377.674,367.8,10.2,9.62,1.6,11.09,1.0,0.00,0.5,0.00,4.8,17.22,13.208,10.0,11.37,1.6,42.60,1.0,0.00,0.8,0.00,4.8,17.58,19.287
1787507380.027,370.1,10.0,3.78,1.5,0.00,1.0,0.00,0.5,0.00,4.3,17.03,12.558,10.1,17.80,1.4,20.94,0.5,0.00,0.5,0.00,4.3,17.27,18.710
1787507382.309,372.4,10.0,9.02,1.5,18.59,1.0,0.00,0.9,0.00,4.4,23.11,11.977,9.9,12.63,1.5,14.00,1.0,0.00,0.5,0.00,4.4,21.05,17.953
1787507384.454,374.5,10.0,8.34,1.5,57.38,1.0,0.00,0.8,0.00,4.6,22.25,11.327,10.1,12.25,1.5,49.10,1.0,0.00,0.8,0.00,4.6,23.50,17.338
1787507386.898,377.0,10.0,4.56,1.3,0.00,1.0,0.00,0.7,0.00,4.0,24.66,10.377,9.9,13.14,1.4,22.14,1.0,0.00,0.5,0.00,4.0,25.24,16.696
1787507389.024,379.1,10.0,6.10,1.6,2.22,1.0,0.00,0.5,0.00,4.7,18.31,9.727,10.1,19.95,1.6,30.16,1.0,0.00,0.8,0.00,4.7,17.77,16.174
1787507391.407,381.5,10.0,6.92,1.4,0.34,1.0,0.00,0.5,0.00,4.1,14.59,9.074,10.1,14.36,1.4,5.57,1.0,0.00,0.7,0.00,4.1,14.58,15.576
1787507393.731,383.8,10.0,5.58,1.7,73.50,1.0,0.00,0.5,0.00,4.4,26.56,8.374,9.9,25.25,1.4,9.28,1.0,0.00,0.5,0.00,4.4,24.90,14.656
1787507395.994,386.1,9.9,6.29,1.4,36.08,1.0,0.00,0.8,0.00,4.4,25.36,7.374,10.1,17.63,1.5,61.73,1.0,0.00,0.5,0.00,4.4,23.82,14.062
1787507398.412,388.5,10.0,8.70,1.2,0.00,1.0,0.00,0.7,0.00,4.1,25.07,6.786,10.2,17.62,1.4,42.93,1.0,0.00,0.5,0.00,4.1,25.52,13.497
1787507400.562,390.7,10.0,6.11,1.6,17.46,1.0,0.00,0.8,0.00,4.8,11.64,6.223,10.0,13.61,1.6,20.53,1.0,0.00,0.8,0.00,4.8,11.30,12.940
1787507402.967,393.1,10.0,7.96,1.4,11.51,1.0,0.00,0.5,0.00,4.2,19.27,5.576,10.0,21.25,1.4,0.00,1.0,0.00,0.8,0.00,4.2,18.28,12.050
1787507405.246,395.3,10.1,10.32,1.5,27.12,1.0,0.00,0.8,0.00,4.6,20.16,4.688,10.1,12.35,1.8,137.43,1.0,0.00,0.8,0.00,4.6,19.36,11.453
1787507407.632,397.7,10.0,7.97,1.3,85.28,1.0,0.00,0.8,0.00,4.1,36.41,4.139,10.1,22.91,2.0,67.41,1.0,0.00,0.5,0.00,4.1,34.35,10.747
1787507410.038,400.1,10.0,5.30,1.6,92.56,1.0,0.00,0.7,0.00,4.1,31.36,3.535,10.2,13.17,1.2,0.00,1.0,0.00,0.5,0.00,4.1,31.47,9.846
1787507412.215,402.3,10.0,9.28,2.3,14.81,1.0,0.00,0.8,0.00,4.6,12.11,2.812,10.0,10.85,1.5,3.38,1.0,0.00,0.8,0.00,4.6,12.89,9.195
1787507414.779,404.9,9.9,20.87,1.3,21.00,1.0,0.00,0.5,0.00,4.0,20.21,1.815,10.0,16.95,1.0,0.00,1.0,0.00,0.7,0.00,4.0,19.83,8.696
1787507417.028,407.1,10.0,9.95,1.5,26.24,1.0,0.00,0.5,0.00,4.6,14.95,1.103,10.0,9.79,1.5,0.00,1.0,0.00,0.8,0.00,4.6,15.23,8.173
1787507419.446,409.5,10.0,17.21,1.3,0.00,1.0,0.00,0.5,0.00,4.0,16.62,0.454,10.1,15.05,1.3,5.59,1.0,0.00,0.5,0.00,4.0,18.73,7.494
1787507421.842,411.9,10.0,14.88,2.3,0.00,1.0,0.00,0.8,0.00,4.3,16.83,0.000,10.0,10.50,1.4,0.18,1.0,0.00,0.5,0.00,4.3,16.96,6.967
1787507424.126,414.2,10.1,14.94,4.3,13.68,1.0,0.00,0.8,0.00,4.3,12.77,0.000,9.9,6.72,1.5,0.00,1.0,0.00,0.5,0.00,4.3,13.41,6.367
1787507426.551,416.6,10.2,17.36,2.0,12.79,1.0,0.00,0.7,0.00,4.2,20.28,0.000,10.0,6.13,1.4,43.81,1.0,0.00,0.7,0.00,4.2,20.89,5.539
1787507428.886,419.0,10.4,23.90,2.2,5.27,1.0,0.00,0.5,0.00,4.3,14.47,23.729,10.0,6.26,1.4,1.06,1.0,0.00,0.8,0.00,4.3,12.96,4.963
1787507431.422,421.5,10.0,3.36,1.9,41.30,1.0,0.00,0.5,0.00,3.8,28.69,23.598,10.0,7.84,1.2,0.00,1.0,0.00,0.7,0.00,3.8,27.65,4.420
1787507433.741,423.8,10.0,2.45,1.4,0.00,1.0,0.00,0.7,0.00,4.2,17.05,22.608,10.0,11.15,1.7,76.70,1.0,0.00,0.9,0.00,4.2,16.46,3.611
1787507436.245,426.3,10.0,3.11,1.4,32.35,1.0,0.00,0.7,0.00,4.1,20.95,22.050,9.9,7.41,2.0,47.07,1.0,0.00,0.5,0.00,4.1,20.23,3.017
1787507438.592,428.7,10.0,3.47,1.4,28.42,1.0,0.00,0.5,0.00,4.3,25.84,21.476,10.2,13.31,1.8,137.99,1.0,0.00,0.5,0.00,4.3,32.84,2.240
1787507440.994,431.1,9.9,5.31,1.4,0.00,1.0,0.00,0.5,0.00,4.1,15.32,20.483,10.2,14.53,1.4,12.88,1.0,0.00,0.5,0.00,4.1,14.48,1.212
1787507443.381,433.5,10.0,1.80,1.4,34.56,1.0,0.00,0.7,0.00,4.1,26.68,19.865,10.2,18.13,1.4,0.00,1.0,0.00,0.7,0.00,4.1,26.96,0.595
1787507445.891,436.0,10.0,9.59,1.3,16.48,1.0,0.00,0.7,0.00,4.0,17.95,19.340,10.1,6.21,0.5,0.00,1.0,0.00,0.5,0.00,4.0,18.30,0.262
1787507448.359,438.4,10.0,5.15,1.2,0.00,1.0,0.00,0.7,0.00,4.0,34.90,18.488,10.0,11.39,0.5,0.00,1.0,0.00,0.5,0.00,4.0,35.18,0.071
1787507450.765,440.9,10.0,9.29,1.4,1.03,1.0,0.00,0.5,0.00,4.1,11.99,17.948,10.0,15.61,4.1,12.77,1.0,0.00,0.5,0.00,4.1,11.61,0.050
1787507453.269,443.4,10.0,3.35,1.3,27.72,1.0,0.00,0.5,0.00,4.0,17.36,17.473,10.0,21.84,2.0,22.15,1.0,0.00,0.5,0.00,4.0,16.87,0.050
1787507455.668,445.8,10.0,6.76,1.4,0.00,1.0,0.00,0.9,0.00,4.3,17.03,16.687,10.7,22.33,1.1,0.00,1.2,0.00,0.8,0.00,4.3,16.79,23.994
1787507458.128,448.2,10.1,3.03,1.4,36.29,1.0,0.00,0.7,0.00,4.1,27.49,16.083,10.0,4.41,2.3,96.42,0.5,0.00,0.7,0.00,4.1,27.68,23.927
1787507460.569,450.7,10.0,3.77,1.4,18.31,0.5,0.00,0.7,0.00,4.1,20.04,15.529,10.0,5.11,1.2,126.52,1.0,0.00,0.7,0.00,4.1,20.04,23.292
1787507463.061,453.2,10.0,14.31,1.4,0.00,1.0,0.00,0.5,0.00,3.9,24.19,14.704,10.0,9.92,1.3,60.42,1.0,0.00,0.5,0.00,3.9,24.63,22.629
1787507465.517,455.6,10.0,7.25,1.4,1.44,1.0,0.00,0.5,0.00,4.2,19.92,14.139,10.0,3.48,1.2,112.30,0.9,0.00,0.5,0.00,4.2,19.68,21.939
1787507467.999,458.1,10.0,5.45,1.3,33.66,1.0,0.00,0.5,0.00,3.9,40.12,13.397,10.0,7.13,1.6,133.20,1.0,0.00,0.5,0.00,3.9,39.41,21.553
1787507470.473,460.6,10.0,3.48,1.4,0.00,1.0,0.00,0.7,0.00,4.1,23.13,12.844,10.0,8.80,1.4,55.75,1.0,0.00,0.7,0.00,4.1,21.44,21.045
1787507472.949,463.0,10.0,3.13,1.3,28.12,0.5,0.00,0.7,0.00,4.0,27.58,12.150,10.0,3.98,1.4,3.04,0.9,0.00,0.7,0.00,4.0,26.21,20.148
1787507475.501,465.6,10.0,5.01,1.3,28.87,1.0,0.00,0.5,0.00,4.0,22.29,11.296,10.0,7.31,1.3,22.27,1.0,0.00,0.5,0.00,4.0,21.28,19.498
1787507477.976,468.1,10.0,3.86,1.4,0.00,1.0,0.00,0.5,0.00,3.9,31.59,10.632,10.0,4.58,1.4,31.29,0.5,0.00,0.5,0.00,3.9,31.78,18.898
1787507480.510,470.6,10.0,13.48,1.3,13.49,1.0,0.00,0.5,0.00,4.0,25.89,9.848,10.0,7.97,1.4,0.00,1.0,0.00,0.5,0.00,4.0,24.84,18.051
1787507482.889,473.0,10.0,8.21,1.4,59.76,1.0,0.00,0.7,0.00,4.1,22.26,9.175,10.0,8.92,1.3,9.92,1.0,0.00,0.7,0.00,4.1,23.13,17.437
1787507485.484,475.6,10.0,4.42,1.3,0.00,1.0,0.00,0.7,0.00,4.0,27.89,8.306,10.0,5.13,1.2,0.00,1.0,0.00,0.5,0.00,4.0,27.03,16.637
1787507487.831,477.9,10.0,6.16,1.4,27.39,1.0,0.00,0.5,0.00,4.3,11.19,7.773,10.0,9.01,1.4,0.00,1.0,0.00,0.5,0.00,4.3,11.73,16.137
1787507490.446,480.5,10.0,6.72,1.3,9.96,1.0,0.00,0.5,0.00,4.0,25.01,7.046,10.0,6.12,1.3,3.15,1.0,0.00,0.5,0.00,3.9,25.42,15.356
1787507493.008,483.1,10.0,5.63,1.5,0.00,1.0,0.00,0.5,0.00,4.0,29.47,6.476,10.0,5.08,1.3,27.49,1.0,0.00,0.7,0.00,4.0,30.73,14.788
1787507495.575,485.7,10.0,7.68,1.3,55.52,1.0,0.00,0.5,0.00,3.8,30.57,5.563,10.0,10.32,1.3,0.00,1.0,0.00,0.7,0.00,3.8,34.23,14.034
1787507498.074,488.2,9.9,11.44,1.3,71.67,1.0,0.00,0.7,0.00,4.0,23.21,5.005,9.9,9.62,1.6,166.32,1.0,0.00,0.5,0.00,4.0,25.53,13.434
1787507500.609,490.7,10.0,3.89,1.3,0.00,1.0,0.00,0.5,0.00,3.8,41.34,4.405,10.1,6.18,1.3,22.80,1.0,0.00,0.5,0.00,3.8,39.77,12.872
1787507503.159,493.2,10.0,5.91,1.3,29.14,1.0,0.00,0.5,0.00,3.9,20.20,3.639,10.0,5.10,1.3,2.48,1.0,0.00,0.5,0.00,3.9,18.90,12.071
1787507505.614,495.7,10.0,3.31,1.8,94.40,1.0,0.00,0.5,0.00,4.2,17.64,2.965,10.0,4.35,1.7,98.99,1.0,0.00,0.7,0.00,4.2,15.47,11.520
1787507508.271,498.4,10.0,6.83,1.9,24.51,1.0,0.00,0.5,0.00,3.8,24.19,2.028,10.0,9.40,1.3,0.00,1.0,0.00,0.7,0.00,3.8,24.78,10.617
1787507510.726,500.8,10.0,2.15,1.4,19.74,1.0,0.00,0.7,0.00,4.2,15.98,1.309,10.0,1.88,1.4,0.00,1.0,0.00,0.7,0.00,4.2,15.90,10.117
