# started on Wed Sep  2 11:56:28 2026

#           time             counts   unit events
   337.465066167               0.68 Joules power/energy-psys/                                                    
   338.466375035               5.76 Joules power/energy-pkg/                                                     
   338.466375035               1.95 Joules power/energy-cores/                                                   
   338.466375035               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   339.467129601               5.80 Joules power/energy-pkg/                                                     
   339.467129601               1.93 Joules power/energy-cores/                                                   
   339.467129601               0.68 Joules power/energy-psys/                                                    
   340.468483295               6.01 Joules power/energy-pkg/                                                     
   340.468483295               1.91 Joules power/energy-cores/                                                   
   340.468483295               0.68 Joules power/energy-psys/                                                    
   341.470006274               6.18 Joules power/energy-pkg/                                                     
   341.470006274               2.04 Joules power/energy-cores/                                                   
   341.470006274               0.68 Joules power/energy-psys/                                                    
   342.471564995               6.09 Joules power/energy-pkg/                                                     
   342.471564995               2.06 Joules power/energy-cores/                                                   
   342.471564995               0.68 Joules power/energy-psys/                                                    
   343.473048562               5.80 Joules power/energy-pkg/                                                     
   343.473048562               1.96 Joules power/energy-cores/                                                   
   343.473048562               0.68 Joules power/energy-psys/                                                    
   344.474431627               5.88 Joules power/energy-pkg/                                                     
   344.474431627               1.98 Joules power/energy-cores/                                                   
   344.474431627               0.68 Joules power/energy-psys/                                                    
   345.475703503               5.53 Joules power/energy-pkg/                                                     
   345.475703503               1.79 Joules power/energy-cores/                                                   
   345.475703503               0.68 Joules power/energy-psys/                                                    
   346.477273446               5.68 Joules power/energy-pkg/                                                     
   346.477273446               1.86 Joules power/energy-cores/                                                   
   346.477273446               0.68 Joules power/energy-psys/                                                    
   347.478853127               5.69 Joules power/energy-pkg/                                                     
   347.478853127               1.88 Joules power/energy-cores/                                                   
   347.478853127               0.68 Joules power/energy-psys/                                                    
   348.480278438               5.77 Joules power/energy-pkg/                                                     
   348.480278438               1.87 Joules power/energy-cores/                                                   
   348.480278438               0.68 Joules power/energy-psys/                                                    
   349.480891931               5.80 Joules power/energy-pkg/                                                     
   349.480891931               1.99 Joules power/energy-cores/                                                   
   349.480891931               0.68 Joules power/energy-psys/                                                    
   350.482240639               5.66 Joules power/energy-pkg/                                                     
   350.482240639               1.89 Joules power/energy-cores/                                                   
   350.482240639               0.68 Joules power/energy-psys/                                                    
   351.483582856               5.72 Joules power/energy-pkg/                                                     
   351.483582856               1.89 Joules power/energy-cores/                                                   
   351.483582856               0.68 Joules power/energy-psys/                                                    
   352.485040798               5.95 Joules power/energy-pkg/                                                     
   352.485040798               2.01 Joules power/energy-cores/                                                   
   352.485040798               0.68 Joules power/energy-psys/                                                    
   353.486408019               5.74 Joules power/energy-pkg/                                                     
   353.486408019               1.92 Joules power/energy-cores/                                                   
   353.486408019               0.68 Joules power/energy-psys/                                                    
   354.487887124               5.79 Joules power/energy-pkg/                                                     
   354.487887124               1.99 Joules power/energy-cores/                                                   
   354.487887124               0.68 Joules power/energy-psys/                                                    
   355.489319146               5.55 Joules power/energy-pkg/                                                     
   355.489319146               1.81 Joules power/energy-cores/                                                   
   355.489319146               0.68 Joules power/energy-psys/                                                    
   356.490758560               5.55 Joules power/energy-pkg/                                                     
   356.490758560               1.83 Joules power/energy-cores/                                                   
   356.490758560               0.68 Joules power/energy-psys/                                                    
   357.492210351               5.63 Joules power/energy-pkg/                                                     
   357.492210351               1.88 Joules power/energy-cores/                                                   
   357.492210351               0.68 Joules power/energy-psys/                                                    
   358.493706532               5.79 Joules power/energy-pkg/                                                     
   358.493706532               1.95 Joules power/energy-cores/                                                   
   358.493706532               0.68 Joules power/energy-psys/                                                    
   359.494083939               5.67 Joules power/energy-pkg/                                                     
   359.494083939               1.88 Joules power/energy-cores/                                                   
   359.494083939               0.68 Joules power/energy-psys/                                                    
   360.495438625               5.67 Joules power/energy-pkg/                                                     
   360.495438625               1.83 Joules power/energy-cores/                                                   
   360.495438625               0.68 Joules power/energy-psys/                                                    
   361.496917042               5.42 Joules power/energy-pkg/                                                     
   361.496917042               1.78 Joules power/energy-cores/                                                   
   361.496917042               0.68 Joules power/energy-psys/                                                    
   362.498241174               5.61 Joules power/energy-pkg/                                                     
   362.498241174               1.79 Joules power/energy-cores/                                                   
   362.498241174               0.68 Joules power/energy-psys/                                                    
   363.499630112               5.59 Joules power/energy-pkg/                                                     
   363.499630112               1.74 Joules power/energy-cores/                                                   
   363.499630112               0.68 Joules power/energy-psys/                                                    
   364.501048267               5.82 Joules power/energy-pkg/                                                     
   364.501048267               1.85 Joules power/energy-cores/                                                   
   364.501048267               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   365.502048468               6.01 Joules power/energy-pkg/                                                     
   365.502048468               2.10 Joules power/energy-cores/                                                   
   365.502048468               0.68 Joules power/energy-psys/                                                    
   366.504044081               5.56 Joules power/energy-pkg/                                                     
   366.504044081               1.76 Joules power/energy-cores/                                                   
   366.504044081               0.68 Joules power/energy-psys/                                                    
   367.505464718               5.43 Joules power/energy-pkg/                                                     
   367.505464718               1.73 Joules power/energy-cores/                                                   
   367.505464718               0.68 Joules power/energy-psys/                                                    
   368.506046529               5.71 Joules power/energy-pkg/                                                     
   368.506046529               1.83 Joules power/energy-cores/                                                   
   368.506046529               0.68 Joules power/energy-psys/                                                    
   369.507345874               5.71 Joules power/energy-pkg/                                                     
   369.507345874               1.87 Joules power/energy-cores/                                                   
   369.507345874               0.68 Joules power/energy-psys/                                                    
   370.508764424               5.83 Joules power/energy-pkg/                                                     
   370.508764424               1.95 Joules power/energy-cores/                                                   
   370.508764424               0.68 Joules power/energy-psys/                                                    
   371.510097419               5.74 Joules power/energy-pkg/                                                     
   371.510097419               1.87 Joules power/energy-cores/                                                   
   371.510097419               0.68 Joules power/energy-psys/                                                    
   372.511428424               5.59 Joules power/energy-pkg/                                                     
   372.511428424               1.83 Joules power/energy-cores/                                                   
   372.511428424               0.68 Joules power/energy-psys/                                                    
   373.512870490               5.62 Joules power/energy-pkg/                                                     
   373.512870490               1.79 Joules power/energy-cores/                                                   
   373.512870490               0.68 Joules power/energy-psys/                                                    
   374.514335532               5.85 Joules power/energy-pkg/                                                     
   374.514335532               1.95 Joules power/energy-cores/                                                   
   374.514335532               0.68 Joules power/energy-psys/                                                    
   375.515655287               5.42 Joules power/energy-pkg/                                                     
   375.515655287               1.74 Joules power/energy-cores/                                                   
   375.515655287               0.68 Joules power/energy-psys/                                                    
   376.517319945               6.01 Joules power/energy-pkg/                                                     
   376.517319945               2.03 Joules power/energy-cores/                                                   
   376.517319945               0.68 Joules power/energy-psys/                                                    
   377.518576039               5.53 Joules power/energy-pkg/                                                     
   377.518576039               1.85 Joules power/energy-cores/                                                   
   377.518576039               0.68 Joules power/energy-psys/                                                    
   378.519974741               5.48 Joules power/energy-pkg/                                                     
   378.519974741               1.77 Joules power/energy-cores/                                                   
   378.519974741               0.68 Joules power/energy-psys/                                                    
   379.521045571               5.41 Joules power/energy-pkg/                                                     
   379.521045571               1.72 Joules power/energy-cores/                                                   
   379.521045571               0.68 Joules power/energy-psys/                                                    
   380.522473044               5.73 Joules power/energy-pkg/                                                     
   380.522473044               1.85 Joules power/energy-cores/                                                   
   380.522473044               0.68 Joules power/energy-psys/                                                    
   381.523640332               5.76 Joules power/energy-pkg/                                                     
   381.523640332               1.97 Joules power/energy-cores/                                                   
   381.523640332               0.68 Joules power/energy-psys/                                                    
   382.524991783               5.68 Joules power/energy-pkg/                                                     
   382.524991783               1.84 Joules power/energy-cores/                                                   
   382.524991783               0.68 Joules power/energy-psys/                                                    
   383.526386860               5.40 Joules power/energy-pkg/                                                     
   383.526386860               1.71 Joules power/energy-cores/                                                   
   383.526386860               0.68 Joules power/energy-psys/                                                    
   384.527711261               5.44 Joules power/energy-pkg/                                                     
   384.527711261               1.70 Joules power/energy-cores/                                                   
   384.527711261               0.68 Joules power/energy-psys/                                                    
   385.528944490               5.68 Joules power/energy-pkg/                                                     
   385.528944490               1.92 Joules power/energy-cores/                                                   
   385.528944490               0.68 Joules power/energy-psys/                                                    
   386.530327548               5.81 Joules power/energy-pkg/                                                     
   386.530327548               1.94 Joules power/energy-cores/                                                   
   386.530327548               0.68 Joules power/energy-psys/                                                    
   387.531771731               5.92 Joules power/energy-pkg/                                                     
   387.531771731               1.97 Joules power/energy-cores/                                                   
   387.531771731               0.68 Joules power/energy-psys/                                                    
   388.533208744               5.95 Joules power/energy-pkg/                                                     
   388.533208744               1.91 Joules power/energy-cores/                                                   
   388.533208744               0.68 Joules power/energy-psys/                                                    
   389.534157539               5.66 Joules power/energy-pkg/                                                     
   389.534157539               1.87 Joules power/energy-cores/                                                   
   389.534157539               0.68 Joules power/energy-psys/                                                    
   390.535535139               5.71 Joules power/energy-pkg/                                                     
   390.535535139               1.82 Joules power/energy-cores/                                                   
   390.535535139               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   391.536908519               5.66 Joules power/energy-pkg/                                                     
   391.536908519               1.87 Joules power/energy-cores/                                                   
   391.536908519               0.68 Joules power/energy-psys/                                                    
   392.538320289               6.15 Joules power/energy-pkg/                                                     
   392.538320289               2.09 Joules power/energy-cores/                                                   
   392.538320289               0.68 Joules power/energy-psys/                                                    
   393.539781313               5.83 Joules power/energy-pkg/                                                     
   393.539781313               1.96 Joules power/energy-cores/                                                   
   393.539781313               0.68 Joules power/energy-psys/                                                    
   394.541076423               5.53 Joules power/energy-pkg/                                                     
   394.541076423               1.74 Joules power/energy-cores/                                                   
   394.541076423               0.68 Joules power/energy-psys/                                                    
   395.542537788               5.24 Joules power/energy-pkg/                                                     
   395.542537788               1.61 Joules power/energy-cores/                                                   
   395.542537788               0.68 Joules power/energy-psys/                                                    
   396.543935655               5.73 Joules power/energy-pkg/                                                     
   396.543935655               1.86 Joules power/energy-cores/                                                   
   396.543935655               0.68 Joules power/energy-psys/                                                    
   397.545410122               5.80 Joules power/energy-pkg/                                                     
   397.545410122               1.92 Joules power/energy-cores/                                                   
   397.545410122               0.68 Joules power/energy-psys/                                                    
   398.546106307               5.69 Joules power/energy-pkg/                                                     
   398.546106307               1.83 Joules power/energy-cores/                                                   
   398.546106307               0.68 Joules power/energy-psys/                                                    
   399.547469433               5.62 Joules power/energy-pkg/                                                     
   399.547469433               1.82 Joules power/energy-cores/                                                   
   399.547469433               0.68 Joules power/energy-psys/                                                    
   400.548851553               5.49 Joules power/energy-pkg/                                                     
   400.548851553               1.69 Joules power/energy-cores/                                                   
   400.548851553               0.68 Joules power/energy-psys/                                                    
   401.550314752               5.44 Joules power/energy-pkg/                                                     
   401.550314752               1.75 Joules power/energy-cores/                                                   
   401.550314752               0.68 Joules power/energy-psys/                                                    
   402.551143392               5.68 Joules power/energy-pkg/                                                     
   402.551143392               1.82 Joules power/energy-cores/                                                   
   402.551143392               0.68 Joules power/energy-psys/                                                    
   403.552474589               5.61 Joules power/energy-pkg/                                                     
   403.552474589               1.88 Joules power/energy-cores/                                                   
   403.552474589               0.68 Joules power/energy-psys/                                                    
   404.553826016               5.68 Joules power/energy-pkg/                                                     
   404.553826016               1.83 Joules power/energy-cores/                                                   
   404.553826016               0.68 Joules power/energy-psys/                                                    
   405.555099533               5.68 Joules power/energy-pkg/                                                     
   405.555099533               1.84 Joules power/energy-cores/                                                   
   405.555099533               0.68 Joules power/energy-psys/                                                    
   406.556047157               5.57 Joules power/energy-pkg/                                                     
   406.556047157               1.79 Joules power/energy-cores/                                                   
   406.556047157               0.68 Joules power/energy-psys/                                                    
   407.557421097               5.60 Joules power/energy-pkg/                                                     
   407.557421097               1.81 Joules power/energy-cores/                                                   
   407.557421097               0.68 Joules power/energy-psys/                                                    
   408.558937670               5.64 Joules power/energy-pkg/                                                     
   408.558937670               1.87 Joules power/energy-cores/                                                   
   408.558937670               0.68 Joules power/energy-psys/                                                    
   409.560049180               5.72 Joules power/energy-pkg/                                                     
   409.560049180               1.93 Joules power/energy-cores/                                                   
   409.560049180               0.68 Joules power/energy-psys/                                                    
   410.561077170               5.90 Joules power/energy-pkg/                                                     
   410.561077170               1.89 Joules power/energy-cores/                                                   
   410.561077170               0.68 Joules power/energy-psys/                                                    
   411.562544757               5.48 Joules power/energy-pkg/                                                     
   411.562544757               1.61 Joules power/energy-cores/                                                   
   411.562544757               0.68 Joules power/energy-psys/                                                    
   412.564054602               5.77 Joules power/energy-pkg/                                                     
   412.564054602               1.88 Joules power/energy-cores/                                                   
   412.564054602               0.68 Joules power/energy-psys/                                                    
   413.565380353               5.88 Joules power/energy-pkg/                                                     
   413.565380353               1.99 Joules power/energy-cores/                                                   
   413.565380353               0.68 Joules power/energy-psys/                                                    
   414.566737761               5.74 Joules power/energy-pkg/                                                     
   414.566737761               1.90 Joules power/energy-cores/                                                   
   414.566737761               0.68 Joules power/energy-psys/                                                    
   415.568120129               5.73 Joules power/energy-pkg/                                                     
   415.568120129               1.93 Joules power/energy-cores/                                                   
   415.568120129               0.68 Joules power/energy-psys/                                                    
   416.569506193               5.61 Joules power/energy-pkg/                                                     
   416.569506193               1.81 Joules power/energy-cores/                                                   
   416.569506193               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   417.570926533               5.51 Joules power/energy-pkg/                                                     
   417.570926533               1.78 Joules power/energy-cores/                                                   
   417.570926533               0.68 Joules power/energy-psys/                                                    
   418.572546334               5.77 Joules power/energy-pkg/                                                     
   418.572546334               1.88 Joules power/energy-cores/                                                   
   418.572546334               0.68 Joules power/energy-psys/                                                    
   419.573885977               5.62 Joules power/energy-pkg/                                                     
   419.573885977               1.87 Joules power/energy-cores/                                                   
   419.573885977               0.68 Joules power/energy-psys/                                                    
   420.575268412               5.84 Joules power/energy-pkg/                                                     
   420.575268412               1.94 Joules power/energy-cores/                                                   
   420.575268412               0.68 Joules power/energy-psys/                                                    
   421.576080969               5.83 Joules power/energy-pkg/                                                     
   421.576080969               1.91 Joules power/energy-cores/                                                   
   421.576080969               0.68 Joules power/energy-psys/                                                    
   422.577477084               5.59 Joules power/energy-pkg/                                                     
   422.577477084               1.76 Joules power/energy-cores/                                                   
   422.577477084               0.68 Joules power/energy-psys/                                                    
   423.578089036               5.54 Joules power/energy-pkg/                                                     
   423.578089036               1.76 Joules power/energy-cores/                                                   
   423.578089036               0.68 Joules power/energy-psys/                                                    
   424.579519544               5.72 Joules power/energy-pkg/                                                     
   424.579519544               1.87 Joules power/energy-cores/                                                   
   424.579519544               0.68 Joules power/energy-psys/                                                    
   425.580968048               5.39 Joules power/energy-pkg/                                                     
   425.580968048               1.71 Joules power/energy-cores/                                                   
   425.580968048               0.68 Joules power/energy-psys/                                                    
   426.582315561               5.88 Joules power/energy-pkg/                                                     
   426.582315561               2.01 Joules power/energy-cores/                                                   
   426.582315561               0.68 Joules power/energy-psys/                                                    
   427.583713794               5.55 Joules power/energy-pkg/                                                     
   427.583713794               1.84 Joules power/energy-cores/                                                   
   427.583713794               0.68 Joules power/energy-psys/                                                    
   428.584049788               5.60 Joules power/energy-pkg/                                                     
   428.584049788               1.79 Joules power/energy-cores/                                                   
   428.584049788               0.68 Joules power/energy-psys/                                                    
   429.585042246               5.71 Joules power/energy-pkg/                                                     
   429.585042246               1.91 Joules power/energy-cores/                                                   
   429.585042246               0.68 Joules power/energy-psys/                                                    
   430.586376384               5.87 Joules power/energy-pkg/                                                     
   430.586376384               2.00 Joules power/energy-cores/                                                   
   430.586376384               0.68 Joules power/energy-psys/                                                    
   431.587756550               5.60 Joules power/energy-pkg/                                                     
   431.587756550               1.81 Joules power/energy-cores/                                                   
   431.587756550               0.68 Joules power/energy-psys/                                                    
   432.589149008               5.90 Joules power/energy-pkg/                                                     
   432.589149008               2.02 Joules power/energy-cores/                                                   
   432.589149008               0.68 Joules power/energy-psys/                                                    
   433.590508185               5.66 Joules power/energy-pkg/                                                     
   433.590508185               1.84 Joules power/energy-cores/                                                   
   433.590508185               0.68 Joules power/energy-psys/                                                    
   434.592061966               5.81 Joules power/energy-pkg/                                                     
   434.592061966               1.80 Joules power/energy-cores/                                                   
   434.592061966               0.68 Joules power/energy-psys/                                                    
   435.593465200               5.71 Joules power/energy-pkg/                                                     
   435.593465200               1.76 Joules power/energy-cores/                                                   
   435.593465200               0.68 Joules power/energy-psys/                                                    
   436.594783347               5.61 Joules power/energy-pkg/                                                     
   436.594783347               1.82 Joules power/energy-cores/                                                   
   436.594783347               0.68 Joules power/energy-psys/                                                    
   437.596112241               5.88 Joules power/energy-pkg/                                                     
   437.596112241               1.98 Joules power/energy-cores/                                                   
   437.596112241               0.68 Joules power/energy-psys/                                                    
   438.597572397               5.57 Joules power/energy-pkg/                                                     
   438.597572397               1.76 Joules power/energy-cores/                                                   
   438.597572397               0.68 Joules power/energy-psys/                                                    
   439.598975316               5.71 Joules power/energy-pkg/                                                     
   439.598975316               1.83 Joules power/energy-cores/                                                   
   439.598975316               0.68 Joules power/energy-psys/                                                    
   440.601313086               5.67 Joules power/energy-pkg/                                                     
   440.601313086               1.79 Joules power/energy-cores/                                                   
   440.601313086               0.68 Joules power/energy-psys/                                                    
   441.603057801               5.81 Joules power/energy-pkg/                                                     
   441.603057801               1.95 Joules power/energy-cores/                                                   
   441.603057801               0.68 Joules power/energy-psys/                                                    
   442.604490613               5.74 Joules power/energy-pkg/                                                     
   442.604490613               1.83 Joules power/energy-cores/                                                   
   442.604490613               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   443.605083371               5.91 Joules power/energy-pkg/                                                     
   443.605083371               2.01 Joules power/energy-cores/                                                   
   443.605083371               0.68 Joules power/energy-psys/                                                    
   444.606372336               5.67 Joules power/energy-pkg/                                                     
   444.606372336               1.82 Joules power/energy-cores/                                                   
   444.606372336               0.68 Joules power/energy-psys/                                                    
   445.607806923               5.67 Joules power/energy-pkg/                                                     
   445.607806923               1.85 Joules power/energy-cores/                                                   
   445.607806923               0.68 Joules power/energy-psys/                                                    
   446.609088228               5.77 Joules power/energy-pkg/                                                     
   446.609088228               1.91 Joules power/energy-cores/                                                   
   446.609088228               0.68 Joules power/energy-psys/                                                    
   447.610411107               5.80 Joules power/energy-pkg/                                                     
   447.610411107               1.96 Joules power/energy-cores/                                                   
   447.610411107               0.68 Joules power/energy-psys/                                                    
   448.611795618               5.74 Joules power/energy-pkg/                                                     
   448.611795618               1.89 Joules power/energy-cores/                                                   
   448.611795618               0.68 Joules power/energy-psys/                                                    
   449.613048185               5.63 Joules power/energy-pkg/                                                     
   449.613048185               1.88 Joules power/energy-cores/                                                   
   449.613048185               0.68 Joules power/energy-psys/                                                    
   450.614472435               5.90 Joules power/energy-pkg/                                                     
   450.614472435               1.99 Joules power/energy-cores/                                                   
   450.614472435               0.68 Joules power/energy-psys/                                                    
   451.615766399               5.54 Joules power/energy-pkg/                                                     
   451.615766399               1.82 Joules power/energy-cores/                                                   
   451.615766399               0.68 Joules power/energy-psys/                                                    
   452.616996192               5.81 Joules power/energy-pkg/                                                     
   452.616996192               1.91 Joules power/energy-cores/                                                   
   452.616996192               0.68 Joules power/energy-psys/                                                    
   453.618391445               5.83 Joules power/energy-pkg/                                                     
   453.618391445               1.98 Joules power/energy-cores/                                                   
   453.618391445               0.68 Joules power/energy-psys/                                                    
   454.619885951               5.86 Joules power/energy-pkg/                                                     
   454.619885951               1.98 Joules power/energy-cores/                                                   
   454.619885951               0.68 Joules power/energy-psys/                                                    
   455.621239163               5.88 Joules power/energy-pkg/                                                     
   455.621239163               2.00 Joules power/energy-cores/                                                   
   455.621239163               0.68 Joules power/energy-psys/                                                    
   456.622128872               5.60 Joules power/energy-pkg/                                                     
   456.622128872               1.78 Joules power/energy-cores/                                                   
   456.622128872               0.68 Joules power/energy-psys/                                                    
   457.623388955               5.69 Joules power/energy-pkg/                                                     
   457.623388955               1.91 Joules power/energy-cores/                                                   
   457.623388955               0.68 Joules power/energy-psys/                                                    
   458.624793730               5.92 Joules power/energy-pkg/                                                     
   458.624793730               1.85 Joules power/energy-cores/                                                   
   458.624793730               0.68 Joules power/energy-psys/                                                    
   459.628370433               5.68 Joules power/energy-pkg/                                                     
   459.628370433               1.84 Joules power/energy-cores/                                                   
   459.628370433               0.68 Joules power/energy-psys/                                                    
   460.629662320               5.94 Joules power/energy-pkg/                                                     
   460.629662320               1.93 Joules power/energy-cores/                                                   
   460.629662320               0.68 Joules power/energy-psys/                                                    
   461.631075722               5.72 Joules power/energy-pkg/                                                     
   461.631075722               1.81 Joules power/energy-cores/                                                   
   461.631075722               0.68 Joules power/energy-psys/                                                    
   462.632730753               5.88 Joules power/energy-pkg/                                                     
   462.632730753               1.86 Joules power/energy-cores/                                                   
   462.632730753               0.68 Joules power/energy-psys/                                                    
   463.634032362               5.83 Joules power/energy-pkg/                                                     
   463.634032362               1.89 Joules power/energy-cores/                                                   
   463.634032362               0.68 Joules power/energy-psys/                                                    
   464.635401039               5.81 Joules power/energy-pkg/                                                     
   464.635401039               1.90 Joules power/energy-cores/                                                   
   464.635401039               0.68 Joules power/energy-psys/                                                    
   465.637242861               5.75 Joules power/energy-pkg/                                                     
   465.637242861               1.88 Joules power/energy-cores/                                                   
   465.637242861               0.68 Joules power/energy-psys/                                                    
   466.639319222               5.75 Joules power/energy-pkg/                                                     
   466.639319222               1.83 Joules power/energy-cores/                                                   
   466.639319222               0.68 Joules power/energy-psys/                                                    
   467.640787945               5.23 Joules power/energy-pkg/                                                     
   467.640787945               1.60 Joules power/energy-cores/                                                   
   467.640787945               0.68 Joules power/energy-psys/                                                    
   468.642132409               5.67 Joules power/energy-pkg/                                                     
   468.642132409               1.84 Joules power/energy-cores/                                                   
   468.642132409               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   469.643614067               5.61 Joules power/energy-pkg/                                                     
   469.643614067               1.85 Joules power/energy-cores/                                                   
   469.643614067               0.68 Joules power/energy-psys/                                                    
   470.645105039               5.69 Joules power/energy-pkg/                                                     
   470.645105039               1.84 Joules power/energy-cores/                                                   
   470.645105039               0.68 Joules power/energy-psys/                                                    
   471.646435830               5.60 Joules power/energy-pkg/                                                     
   471.646435830               1.83 Joules power/energy-cores/                                                   
   471.646435830               0.68 Joules power/energy-psys/                                                    
   472.647053500               5.45 Joules power/energy-pkg/                                                     
   472.647053500               1.64 Joules power/energy-cores/                                                   
   472.647053500               0.68 Joules power/energy-psys/                                                    
   473.649043529               5.59 Joules power/energy-pkg/                                                     
   473.649043529               1.80 Joules power/energy-cores/                                                   
   473.649043529               0.68 Joules power/energy-psys/                                                    
   474.650044372               5.59 Joules power/energy-pkg/                                                     
   474.650044372               1.76 Joules power/energy-cores/                                                   
   474.650044372               0.68 Joules power/energy-psys/                                                    
   475.651372866               5.65 Joules power/energy-pkg/                                                     
   475.651372866               1.80 Joules power/energy-cores/                                                   
   475.651372866               0.68 Joules power/energy-psys/                                                    
   476.652738344               5.63 Joules power/energy-pkg/                                                     
   476.652738344               1.83 Joules power/energy-cores/                                                   
   476.652738344               0.68 Joules power/energy-psys/                                                    
   477.654134315               5.69 Joules power/energy-pkg/                                                     
   477.654134315               1.84 Joules power/energy-cores/                                                   
   477.654134315               0.68 Joules power/energy-psys/                                                    
   478.655594793               5.41 Joules power/energy-pkg/                                                     
   478.655594793               1.67 Joules power/energy-cores/                                                   
   478.655594793               0.68 Joules power/energy-psys/                                                    
   479.656912687               5.56 Joules power/energy-pkg/                                                     
   479.656912687               1.83 Joules power/energy-cores/                                                   
   479.656912687               0.68 Joules power/energy-psys/                                                    
   480.658339374               5.68 Joules power/energy-pkg/                                                     
   480.658339374               1.81 Joules power/energy-cores/                                                   
   480.658339374               0.68 Joules power/energy-psys/                                                    
   481.659783023               6.03 Joules power/energy-pkg/                                                     
   481.659783023               1.89 Joules power/energy-cores/                                                   
   481.659783023               0.68 Joules power/energy-psys/                                                    
   482.661255776               5.76 Joules power/energy-pkg/                                                     
   482.661255776               1.85 Joules power/energy-cores/                                                   
   482.661255776               0.68 Joules power/energy-psys/                                                    
   483.662614601               5.52 Joules power/energy-pkg/                                                     
   483.662614601               1.75 Joules power/energy-cores/                                                   
   483.662614601               0.68 Joules power/energy-psys/                                                    
   484.664155757               5.66 Joules power/energy-pkg/                                                     
   484.664155757               1.84 Joules power/energy-cores/                                                   
   484.664155757               0.67 Joules power/energy-psys/                                                    
   485.665661672               5.68 Joules power/energy-pkg/                                                     
   485.665661672               1.83 Joules power/energy-cores/                                                   
   485.665661672               0.68 Joules power/energy-psys/                                                    
   486.667123262               5.73 Joules power/energy-pkg/                                                     
   486.667123262               1.86 Joules power/energy-cores/                                                   
   486.667123262               0.68 Joules power/energy-psys/                                                    
   487.668456351               5.59 Joules power/energy-pkg/                                                     
   487.668456351               1.79 Joules power/energy-cores/                                                   
   487.668456351               0.68 Joules power/energy-psys/                                                    
   488.669837466               5.43 Joules power/energy-pkg/                                                     
   488.669837466               1.67 Joules power/energy-cores/                                                   
   488.669837466               0.68 Joules power/energy-psys/                                                    
   489.671235247               5.38 Joules power/energy-pkg/                                                     
   489.671235247               1.66 Joules power/energy-cores/                                                   
   489.671235247               0.68 Joules power/energy-psys/                                                    
   490.672603127               5.56 Joules power/energy-pkg/                                                     
   490.672603127               1.74 Joules power/energy-cores/                                                   
   490.672603127               0.68 Joules power/energy-psys/                                                    
   491.673890374               5.63 Joules power/energy-pkg/                                                     
   491.673890374               1.81 Joules power/energy-cores/                                                   
   491.673890374               0.68 Joules power/energy-psys/                                                    
   492.675272592               5.63 Joules power/energy-pkg/                                                     
   492.675272592               1.79 Joules power/energy-cores/                                                   
   492.675272592               0.68 Joules power/energy-psys/                                                    
   493.676712461               5.49 Joules power/energy-pkg/                                                     
   493.676712461               1.71 Joules power/energy-cores/                                                   
   493.676712461               0.68 Joules power/energy-psys/                                                    
   494.678328102               5.56 Joules power/energy-pkg/                                                     
   494.678328102               1.75 Joules power/energy-cores/                                                   
   494.678328102               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   495.679795819               5.46 Joules power/energy-pkg/                                                     
   495.679795819               1.72 Joules power/energy-cores/                                                   
   495.679795819               0.68 Joules power/energy-psys/                                                    
   496.681191997               5.72 Joules power/energy-pkg/                                                     
   496.681191997               1.81 Joules power/energy-cores/                                                   
   496.681191997               0.68 Joules power/energy-psys/                                                    
   497.682619794               5.33 Joules power/energy-pkg/                                                     
   497.682619794               1.69 Joules power/energy-cores/                                                   
   497.682619794               0.68 Joules power/energy-psys/                                                    
   498.684239475               5.69 Joules power/energy-pkg/                                                     
   498.684239475               1.86 Joules power/energy-cores/                                                   
   498.684239475               0.68 Joules power/energy-psys/                                                    
   499.685599487               5.44 Joules power/energy-pkg/                                                     
   499.685599487               1.79 Joules power/energy-cores/                                                   
   499.685599487               0.68 Joules power/energy-psys/                                                    
   500.002502794               1.72 Joules power/energy-pkg/                                                     
   500.002502794               0.55 Joules power/energy-cores/                                                   
   500.002502794               0.21 Joules power/energy-psys/                                                    
