timestamp,name,cpu_perc,mem_usage,net_io,block_io,pids
1787410602.120491897,panther2_controller,31.47%,104.7MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787410604.129355459,panther_controller,31.66%,107.2MiB / 31.05GiB,0B / 0B,0B / 995kB,60
1787410604.129355459,panther2_controller,30.96%,104.6MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787410606.140036242,panther_controller,34.64%,107MiB / 31.05GiB,0B / 0B,0B / 995kB,60
1787410606.140036242,panther2_controller,33.71%,104.4MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787410608.149731466,panther_controller,32.28%,107MiB / 31.05GiB,0B / 0B,0B / 995kB,60
1787410608.149731466,panther2_controller,32.08%,104.7MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787410610.158282798,panther_controller,31.88%,107MiB / 31.05GiB,0B / 0B,0B / 995kB,60
1787410610.158282798,panther2_controller,31.71%,104.6MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787410612.167437536,panther_controller,33.82%,107.2MiB / 31.05GiB,0B / 0B,0B / 995kB,60
1787410612.167437536,panther2_controller,33.64%,104.8MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787410614.177540411,panther_controller,34.57%,107.2MiB / 31.05GiB,0B / 0B,0B / 995kB,60
1787410614.177540411,panther2_controller,32.92%,105.1MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787410616.187672512,panther_controller,34.10%,107.3MiB / 31.05GiB,0B / 0B,0B / 995kB,60
1787410616.187672512,panther2_controller,31.71%,104.8MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787410618.196436802,panther_controller,34.09%,107.5MiB / 31.05GiB,0B / 0B,0B / 995kB,60
1787410618.196436802,panther2_controller,32.35%,105MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787410620.206421434,panther_controller,33.19%,107.3MiB / 31.05GiB,0B / 0B,0B / 995kB,60
1787410620.206421434,panther2_controller,31.76%,104.7MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787410622.217693860,panther_controller,35.88%,107.4MiB / 31.05GiB,0B / 0B,0B / 995kB,60
1787410622.217693860,panther2_controller,34.60%,105.1MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787410624.228814928,panther_controller,34.00%,107.3MiB / 31.05GiB,0B / 0B,0B / 995kB,60
